year,week,player_id,player_name,team,position,games_played,fpts,fpts_ppr,fpts_per_game,fpts_ppr_per_game
2024,19,00-0033854,D.Ogunbowale,HOU,RB,1,0.5,0.5,0.5,0.5
2024,19,00-0039875,R.Davis,BUF,RB,1,0.3,0.3,0.3,0.3
2024,19,00-0033955,J.McNichols,WAS,RB,1,0.1,0.1,0.1,0.1
2024,18,00-0039139,J.Gibbs,DET,RB,1,41.0,46.0,41.0,46.0
2024,18,00-0038542,B.Robinson,ATL,RB,1,29.3,31.3,29.3,31.3
2024,18,00-0032764,D.Henry,BAL,RB,1,28.1,30.1,28.1,30.1
2024,18,00-0035243,M.Sanders,CAR,RB,1,23.6,26.6,23.6,26.6
2024,18,00-0036223,J.Taylor,IND,RB,1,24.0,25.0,24.0,25.0
2024,18,00-0037258,D.Pierce,HOU,RB,1,23.6,23.6,23.6,23.6
2024,18,00-0039040,D.Achane,MIA,RB,1,18.1,18.1,18.1,18.1
2024,18,00-0036139,R.Dowdle,DAL,RB,1,14.4,16.4,14.4,16.4
2024,18,00-0039361,B.Irving,TB,RB,1,14.4,16.4,14.4,16.4
2024,18,00-0038120,B.Hall,NYJ,RB,1,13.2,16.2,13.2,16.2
2024,18,00-0036924,M.Carter,ARI,RB,1,11.9,15.9,11.9,15.9
2024,18,00-0036893,N.Harris,PIT,RB,1,11.6,15.6,11.6,15.6
2024,18,00-0036906,K.Herbert,CIN,RB,1,8.3,15.3,8.3,15.3
2024,18,00-0039875,R.Davis,BUF,RB,1,12.5,14.5,12.5,14.5
2024,18,00-0038797,E.Wilson,GB,RB,1,13.1,14.1,13.1,14.1
2024,18,00-0035973,P.Taylor,SF,RB,1,12.1,13.1,12.1,13.1
2024,18,00-0036275,D.Swift,CHI,RB,1,12.5,12.5,12.5,12.5
2024,18,00-0033293,A.Jones,MIN,RB,1,7.5,12.5,7.5,12.5
2024,18,00-0037557,R.Rivers,LA,RB,1,8.2,12.2,8.2,12.2
2024,18,00-0035700,J.Jacobs,GB,RB,1,10.6,11.6,10.6,11.6
2024,18,00-0035860,T.Jones,ARI,RB,1,11.5,11.5,11.5,11.5
2024,18,00-0038555,T.Bigsby,JAX,RB,1,10.2,11.2,10.2,11.2
2024,18,00-0036997,J.Williams,DEN,RB,1,7.8,10.8,7.8,10.8
2024,18,00-0039746,W.Shipley,PHI,RB,1,6.7,10.7,6.7,10.7
2024,18,00-0036158,J.Dobbins,LAC,RB,1,7.5,10.5,7.5,10.5
2024,18,00-0036328,A.Gibson,NE,RB,1,6.1,10.1,6.1,10.1
2024,18,00-0039373,A.Estime,DEN,RB,1,9.4,9.4,9.4,9.4
2024,18,00-0037617,H.Haskins,LAC,RB,1,9.3,9.3,9.3,9.3
2024,18,00-0036973,T.Etienne,JAX,RB,1,6.0,9.0,6.0,9.0
2024,18,00-0036414,C.Akers,MIN,RB,1,6.9,8.9,6.9,8.9
2024,18,00-0037263,T.Allgeier,ATL,RB,1,6.9,8.9,6.9,8.9
2024,18,00-0037248,J.Cook,BUF,RB,1,8.8,8.8,8.8,8.8
2024,18,00-0039384,T.Tracy,NYG,RB,1,6.6,8.6,6.6,8.6
2024,18,00-0034972,A.Mattison,LV,RB,1,3.1,7.1,3.1,7.1
2024,18,00-0039021,R.Johnson,CHI,RB,1,1.9,6.9,1.9,6.9
2024,18,00-0038794,J.McLaughlin,DEN,RB,1,4.8,6.8,4.8,6.8
2024,18,00-0035261,T.Pollard,TEN,RB,1,6.2,6.2,6.2,6.2
2024,18,00-0039165,Z.Charbonnet,SEA,RB,1,5.9,5.9,5.9,5.9
2024,18,00-0038685,C.Brooks,GB,RB,1,5.9,5.9,5.9,5.9
2024,18,00-0038678,J.Mims,NO,RB,1,2.5,5.5,2.5,5.5
2024,18,00-0033699,A.Ekeler,WAS,RB,1,3.2,5.2,3.2,5.2
2024,18,00-0036360,C.Edwards-Helaire,NO,RB,1,4.0,5.0,4.0,5.0
2024,18,00-0039617,J.Kibodi,CLE,RB,1,3.9,4.9,3.9,4.9
2024,18,00-0038636,K.McIntosh,SEA,RB,1,4.9,4.9,4.9,4.9
2024,18,00-0039325,C.Steele,KC,RB,1,2.7,4.7,2.7,4.7
2024,18,00-0037429,R.Blackshear,CAR,RB,1,4.7,4.7,4.7,4.7
2024,18,00-0033925,D.Foreman,CLE,RB,1,3.5,4.5,3.5,4.5
2024,18,00-0033854,D.Ogunbowale,HOU,RB,1,2.3,4.3,2.3,4.3
2024,18,00-0039794,B.Allen,NYJ,RB,1,2.3,4.3,2.3,4.3
2024,18,00-0036919,K.Gainwell,PHI,RB,1,2.3,4.3,2.3,4.3
2024,18,00-0039798,I.Davis,NYJ,RB,1,4.1,4.1,4.1,4.1
2024,18,00-0035567,C.Reynolds,DET,RB,1,3.9,3.9,3.9,3.9
2024,18,00-0033897,J.Mixon,HOU,RB,1,2.8,3.8,2.8,3.8
2024,18,00-0036425,D.Dallas,ARI,RB,1,2.7,3.7,2.7,3.7
2024,18,00-0038622,D.Vaughn,DAL,RB,1,3.7,3.7,3.7,3.7
2024,18,00-0035628,D.Johnson,JAX,RB,1,2.6,3.6,2.6,3.6
2024,18,00-0033948,J.Williams,NO,RB,1,2.2,3.2,2.2,3.2
2024,18,00-0039738,B.Corum,LA,RB,1,2.2,3.2,2.2,3.2
2024,18,00-0035250,D.Singletary,NYG,RB,1,1.7,2.7,1.7,2.7
2024,18,00-0034208,M.Boone,CAR,RB,1,1.6,2.6,1.6,2.6
2024,18,00-0037746,B.Robinson,WAS,RB,1,1.6,2.6,1.6,2.6
2024,18,00-0033526,S.Perine,KC,RB,1,1.4,2.4,1.4,2.4
2024,18,00-0035537,T.Johnson,BUF,RB,1,1.3,2.3,1.3,2.3
2024,18,00-0037228,J.Warren,PIT,RB,1,2.1,2.1,2.1,2.1
2024,18,00-0038396,E.Gray,NYG,RB,1,1.0,2.0,1.0,2.0
2024,18,00-0039757,T.Jennings,NE,RB,1,2.0,2.0,2.0,2.0
2024,18,00-0039703,C.Schrader,LA,RB,1,0.9,1.9,0.9,1.9
2024,18,00-0038951,S.Tucker,TB,RB,1,1.6,1.6,1.6,1.6
2024,18,00-0037120,T.Goodson,IND,RB,1,0.5,1.5,0.5,1.5
2024,18,00-0036984,T.Sermon,IND,RB,1,0.5,1.5,0.5,1.5
2024,18,00-0039244,C.Collier,LV,RB,1,0.2,1.2,0.2,1.2
2024,18,00-0037594,J.Chestnut,TEN,RB,1,1.1,1.1,1.1,1.1
2024,18,00-0038454,K.Mitchell,BAL,RB,1,1.0,1.0,1.0,1.0
2024,18,00-0039363,I.Guerendo,SF,RB,1,0.5,0.5,0.5,0.5
2024,18,00-0036370,J.Kelley,TEN,RB,1,0.2,0.2,0.2,0.2
2024,18,00-0030578,C.Patterson,PIT,RB,1,0.1,0.1,0.1,0.1
2024,18,00-0039796,R.Ali,BAL,RB,1,0.0,0.0,0.0,0.0
2024,18,00-0039874,J.Wright,MIA,RB,1,-0.4,-0.4,-0.4,-0.4
2024,18,00-0034115,J.Wilson,MIA,RB,1,-0.4,-0.4,-0.4,-0.4
2024,17,00-0036223,J.Taylor,IND,RB,1,25.6,27.6,25.6,27.6
2024,17,00-0039139,J.Gibbs,DET,RB,1,22.3,26.3,22.3,26.3
2024,17,00-0038542,B.Robinson,ATL,RB,1,21.8,24.8,21.8,24.8
2024,17,00-0032764,D.Henry,BAL,RB,1,22.5,24.5,22.5,24.5
2024,17,00-0039361,B.Irving,TB,RB,1,19.0,23.0,19.0,23.0
2024,17,00-0034844,S.Barkley,PHI,RB,1,16.9,18.9,16.9,18.9
2024,17,00-0032104,A.Abdullah,LV,RB,1,14.7,17.7,14.7,17.7
2024,17,00-0037840,K.Williams,LA,RB,1,13.2,16.2,13.2,16.2
2024,17,00-0037228,J.Warren,PIT,RB,1,11.2,16.2,11.2,16.2
2024,17,00-0036158,J.Dobbins,LAC,RB,1,14.3,15.3,14.3,15.3
2024,17,00-0039363,I.Guerendo,SF,RB,1,9.9,13.9,9.9,13.9
2024,17,00-0039032,T.Spears,TEN,RB,1,10.3,13.3,10.3,13.3
2024,17,00-0038597,C.Brown,CIN,RB,1,9.1,13.1,9.1,13.1
2024,17,00-0035700,J.Jacobs,GB,RB,1,12.9,12.9,12.9,12.9
2024,17,00-0036275,D.Swift,CHI,RB,1,8.1,12.1,8.1,12.1
2024,17,00-0036139,R.Dowdle,DAL,RB,1,10.8,11.8,10.8,11.8
2024,17,00-0033293,A.Jones,MIN,RB,1,7.7,11.7,7.7,11.7
2024,17,00-0036414,C.Akers,MIN,RB,1,9.3,11.3,9.3,11.3
2024,17,00-0037248,J.Cook,BUF,RB,1,11.3,11.3,11.3,11.3
2024,17,00-0039165,Z.Charbonnet,SEA,RB,1,7.6,10.6,7.6,10.6
2024,17,00-0036893,N.Harris,PIT,RB,1,8.1,10.1,8.1,10.1
2024,17,00-0036924,M.Carter,ARI,RB,1,8.1,10.1,8.1,10.1
2024,17,00-0038611,C.Rodriguez,WAS,RB,1,8.8,9.8,8.8,9.8
2024,17,00-0038794,J.McLaughlin,DEN,RB,1,7.6,9.6,7.6,9.6
2024,17,00-0039384,T.Tracy,NYG,RB,1,7.3,9.3,7.3,9.3
2024,17,00-0037746,B.Robinson,WAS,RB,1,6.9,8.9,6.9,8.9
2024,17,00-0038797,E.Wilson,GB,RB,1,8.9,8.9,8.9,8.9
2024,17,00-0035567,C.Reynolds,DET,RB,1,6.6,8.6,6.6,8.6
2024,17,00-0036973,T.Etienne,JAX,RB,1,7.5,8.5,7.5,8.5
2024,17,00-0033923,K.Hunt,KC,RB,1,8.0,8.0,8.0,8.0
2024,17,00-0038098,P.Strong,CLE,RB,1,4.8,7.8,4.8,7.8
2024,17,00-0036328,A.Gibson,NE,RB,1,6.3,6.3,6.3,6.3
2024,17,00-0038120,B.Hall,NYJ,RB,1,5.3,6.3,5.3,6.3
2024,17,00-0033897,J.Mixon,HOU,RB,1,3.9,5.9,3.9,5.9
2024,17,00-0039040,D.Achane,MIA,RB,1,3.8,5.8,3.8,5.8
2024,17,00-0038454,K.Mitchell,BAL,RB,1,4.8,5.8,4.8,5.8
2024,17,00-0038951,S.Tucker,TB,RB,1,4.4,5.4,4.4,5.4
2024,17,00-0039798,I.Davis,NYJ,RB,1,4.3,5.3,4.3,5.3
2024,17,00-0037617,H.Haskins,LAC,RB,1,4.0,5.0,4.0,5.0
2024,17,00-0036360,C.Edwards-Helaire,NO,RB,1,3.0,5.0,3.0,5.0
2024,17,00-0033526,S.Perine,KC,RB,1,2.9,4.9,2.9,4.9
2024,17,00-0033925,D.Foreman,CLE,RB,1,4.9,4.9,4.9,4.9
2024,17,00-0034972,A.Mattison,LV,RB,1,3.8,4.8,3.8,4.8
2024,17,00-0039373,A.Estime,DEN,RB,1,3.7,4.7,3.7,4.7
2024,17,00-0038636,K.McIntosh,SEA,RB,1,4.6,4.6,4.6,4.6
2024,17,00-0037256,R.White,TB,RB,1,3.4,4.4,3.4,4.4
2024,17,00-0035250,D.Singletary,NYG,RB,1,3.0,4.0,3.0,4.0
2024,17,00-0031687,R.Mostert,MIA,RB,1,1.9,3.9,1.9,3.9
2024,17,00-0035537,T.Johnson,BUF,RB,1,2.5,3.5,2.5,3.5
2024,17,00-0033948,J.Williams,NO,RB,1,2.4,3.4,2.4,3.4
2024,17,00-0038555,T.Bigsby,JAX,RB,1,3.3,3.3,3.3,3.3
2024,17,00-0035628,D.Johnson,JAX,RB,1,1.1,3.1,1.1,3.1
2024,17,00-0033955,J.McNichols,WAS,RB,1,1.0,3.0,1.0,3.0
2024,17,00-0038551,K.Miller,NO,RB,1,1.9,2.9,1.9,2.9
2024,17,00-0033854,D.Ogunbowale,HOU,RB,1,1.8,2.8,1.8,2.8
2024,17,00-0033553,J.Conner,ARI,RB,1,0.8,2.8,0.8,2.8
2024,17,00-0039794,B.Allen,NYJ,RB,1,2.6,2.6,2.6,2.6
2024,17,00-0039391,K.Vidal,LAC,RB,1,2.4,2.4,2.4,2.4
2024,17,00-0039875,R.Davis,BUF,RB,1,1.3,2.3,1.3,2.3
2024,17,00-0036906,K.Herbert,CIN,RB,1,2.3,2.3,2.3,2.3
2024,17,00-0037267,J.Ford,CLE,RB,1,2.2,2.2,2.2,2.2
2024,17,00-0036997,J.Williams,DEN,RB,1,0.0,2.0,0.0,2.0
2024,17,00-0036984,T.Sermon,IND,RB,1,1.0,2.0,1.0,2.0
2024,17,00-0037429,R.Blackshear,CAR,RB,1,2.0,2.0,2.0,2.0
2024,17,00-0036919,K.Gainwell,PHI,RB,1,0.9,1.9,0.9,1.9
2024,17,00-0037263,T.Allgeier,ATL,RB,1,1.9,1.9,1.9,1.9
2024,17,00-0037197,I.Pacheco,KC,RB,1,1.8,1.8,1.8,1.8
2024,17,00-0037594,J.Chestnut,TEN,RB,1,1.7,1.7,1.7,1.7
2024,17,00-0036425,D.Dallas,ARI,RB,1,0.5,1.5,0.5,1.5
2024,17,00-0037258,D.Pierce,HOU,RB,1,1.3,1.3,1.3,1.3
2024,17,00-0034208,M.Boone,CAR,RB,1,1.1,1.1,1.1,1.1
2024,17,00-0036670,J.Jefferson,DET,RB,1,0.9,0.9,0.9,0.9
2024,17,00-0037276,T.Chandler,MIN,RB,1,0.7,0.7,0.7,0.7
2024,17,00-0037827,T.Davis-Price,PHI,RB,1,0.7,0.7,0.7,0.7
2024,17,00-0039244,C.Collier,LV,RB,1,0.6,0.6,0.6,0.6
2024,17,00-0039021,R.Johnson,CHI,RB,1,0.5,0.5,0.5,0.5
2024,17,00-0034115,J.Wilson,MIA,RB,1,0.5,0.5,0.5,0.5
2024,17,00-0030578,C.Patterson,PIT,RB,1,0.2,0.2,0.2,0.2
2024,17,00-0033045,E.Elliott,DAL,RB,1,0.2,0.2,0.2,0.2
2024,17,00-0036875,R.Stevenson,NE,RB,1,0.1,0.1,0.1,0.1
2024,17,00-0037745,V.Jones,CAR,RB,1,0.0,0.0,0.0,0.0
2024,17,00-0039796,R.Ali,BAL,RB,1,-0.3,-0.3,-0.3,-0.3
2024,17,00-0039738,B.Corum,LA,RB,1,-0.4,-0.4,-0.4,-0.4
2024,16,00-0036223,J.Taylor,IND,RB,1,39.8,39.8,39.8,39.8
2024,16,00-0036555,C.Hubbard,CAR,RB,1,28.5,32.5,28.5,32.5
2024,16,00-0039040,D.Achane,MIA,RB,1,25.0,31.0,25.0,31.0
2024,16,00-0037248,J.Cook,BUF,RB,1,24.6,27.6,24.6,27.6
2024,16,00-0034844,S.Barkley,PHI,RB,1,27.0,27.0,27.0,27.0
2024,16,00-0033553,J.Conner,ARI,RB,1,22.6,26.6,22.6,26.6
2024,16,00-0039139,J.Gibbs,DET,RB,1,21.4,25.4,21.4,25.4
2024,16,00-0038542,B.Robinson,ATL,RB,1,22.3,24.3,22.3,24.3
2024,16,00-0037267,J.Ford,CLE,RB,1,19.1,24.1,19.1,24.1
2024,16,00-0039032,T.Spears,TEN,RB,1,18.6,21.6,18.6,21.6
2024,16,00-0032764,D.Henry,BAL,RB,1,18.9,20.9,18.9,20.9
2024,16,00-0035700,J.Jacobs,GB,RB,1,16.7,20.7,16.7,20.7
2024,16,00-0034184,G.Edwards,LAC,RB,1,19.1,20.1,19.1,20.1
2024,16,00-0037840,K.Williams,LA,RB,1,18.9,19.9,18.9,19.9
2024,16,00-0032104,A.Abdullah,LV,RB,1,14.5,19.5,14.5,19.5
2024,16,00-0039361,B.Irving,TB,RB,1,15.2,18.2,15.2,18.2
2024,16,00-0039384,T.Tracy,NYG,RB,1,12.9,16.9,12.9,16.9
2024,16,00-0033923,K.Hunt,KC,RB,1,13.9,15.9,13.9,15.9
2024,16,00-0034972,A.Mattison,LV,RB,1,11.6,15.6,11.6,15.6
2024,16,00-0036875,R.Stevenson,NE,RB,1,13.3,14.3,13.3,14.3
2024,16,00-0037228,J.Warren,PIT,RB,1,9.2,14.2,9.2,14.2
2024,16,00-0038120,B.Hall,NYJ,RB,1,9.0,14.0,9.0,14.0
2024,16,00-0038597,C.Brown,CIN,RB,1,10.9,13.9,10.9,13.9
2024,16,00-0038134,K.Walker,SEA,RB,1,5.9,13.9,5.9,13.9
2024,16,00-0037256,R.White,TB,RB,1,6.0,13.0,6.0,13.0
2024,16,00-0038797,E.Wilson,GB,RB,1,11.6,12.6,11.6,12.6
2024,16,00-0033293,A.Jones,MIN,RB,1,9.3,12.3,9.3,12.3
2024,16,00-0036997,J.Williams,DEN,RB,1,5.3,12.3,5.3,12.3
2024,16,00-0038555,T.Bigsby,JAX,RB,1,11.1,12.1,11.1,12.1
2024,16,00-0037617,H.Haskins,LAC,RB,1,9.9,11.9,9.9,11.9
2024,16,00-0039373,A.Estime,DEN,RB,1,10.8,10.8,10.8,10.8
2024,16,00-0036924,M.Carter,ARI,RB,1,4.8,9.8,4.8,9.8
2024,16,00-0038685,C.Brooks,GB,RB,1,8.5,9.5,8.5,9.5
2024,16,00-0036275,D.Swift,CHI,RB,1,5.3,8.3,5.3,8.3
2024,16,00-0030578,C.Patterson,PIT,RB,1,7.2,8.2,7.2,8.2
2024,16,00-0038678,J.Mims,NO,RB,1,3.2,8.2,3.2,8.2
2024,16,00-0036139,R.Dowdle,DAL,RB,1,5.1,8.1,5.1,8.1
2024,16,00-0033897,J.Mixon,HOU,RB,1,7.1,8.1,7.1,8.1
2024,16,00-0033526,S.Perine,KC,RB,1,5.0,8.0,5.0,8.0
2024,16,00-0036425,D.Dallas,ARI,RB,1,6.1,7.1,6.1,7.1
2024,16,00-0031687,R.Mostert,MIA,RB,1,4.6,6.6,4.6,6.6
2024,16,00-0033045,E.Elliott,DAL,RB,1,6.1,6.1,6.1,6.1
2024,16,00-0037746,B.Robinson,WAS,RB,1,4.1,6.1,4.1,6.1
2024,16,00-0035261,T.Pollard,TEN,RB,1,4.0,6.0,4.0,6.0
2024,16,00-0033955,J.McNichols,WAS,RB,1,1.8,5.8,1.8,5.8
2024,16,00-0036973,T.Etienne,JAX,RB,1,3.7,5.7,3.7,5.7
2024,16,00-0036328,A.Gibson,NE,RB,1,3.6,5.6,3.6,5.6
2024,16,00-0038551,K.Miller,NO,RB,1,3.1,5.1,3.1,5.1
2024,16,00-0036893,N.Harris,PIT,RB,1,4.2,4.2,4.2,4.2
2024,16,00-0037263,T.Allgeier,ATL,RB,1,3.1,4.1,3.1,4.1
2024,16,00-0039364,S.Vaki,DET,RB,1,2.0,4.0,2.0,4.0
2024,16,00-0039875,R.Davis,BUF,RB,1,2.9,3.9,2.9,3.9
2024,16,00-0038636,K.McIntosh,SEA,RB,1,2.9,3.9,2.9,3.9
2024,16,00-0037197,I.Pacheco,KC,RB,1,2.5,3.5,2.5,3.5
2024,16,00-0035973,P.Taylor,SF,RB,1,2.5,3.5,2.5,3.5
2024,16,00-0036670,J.Jefferson,DET,RB,1,2.3,3.3,2.3,3.3
2024,16,00-0039165,Z.Charbonnet,SEA,RB,1,1.3,3.3,1.3,3.3
2024,16,00-0035567,C.Reynolds,DET,RB,1,2.3,3.3,2.3,3.3
2024,16,00-0039573,B.Watson,DEN,RB,1,2.3,3.3,2.3,3.3
2024,16,00-0035537,T.Johnson,BUF,RB,1,3.0,3.0,3.0,3.0
2024,16,00-0034975,J.Hill,BAL,RB,1,3.0,3.0,3.0,3.0
2024,16,00-0038098,P.Strong,CLE,RB,1,0.9,2.9,0.9,2.9
2024,16,00-0036984,T.Sermon,IND,RB,1,2.5,2.5,2.5,2.5
2024,16,00-0039391,K.Vidal,LAC,RB,1,2.4,2.4,2.4,2.4
2024,16,00-0036919,K.Gainwell,PHI,RB,1,1.3,2.3,1.3,2.3
2024,16,00-0037120,T.Goodson,IND,RB,1,2.2,2.2,2.2,2.2
2024,16,00-0039794,B.Allen,NYJ,RB,1,1.0,2.0,1.0,2.0
2024,16,00-0035628,D.Johnson,JAX,RB,1,0.8,1.8,0.8,1.8
2024,16,00-0039738,B.Corum,LA,RB,1,1.4,1.4,1.4,1.4
2024,16,00-0037429,R.Blackshear,CAR,RB,1,1.3,1.3,1.3,1.3
2024,16,00-0039798,I.Davis,NYJ,RB,1,1.2,1.2,1.2,1.2
2024,16,00-0038396,E.Gray,NYG,RB,1,0.2,1.2,0.2,1.2
2024,16,00-0035250,D.Singletary,NYG,RB,1,1.2,1.2,1.2,1.2
2024,16,00-0034115,J.Wilson,MIA,RB,1,1.2,1.2,1.2,1.2
2024,16,00-0033948,J.Williams,NO,RB,1,0.8,0.8,0.8,0.8
2024,16,00-0038611,C.Rodriguez,WAS,RB,1,0.5,0.5,0.5,0.5
2024,16,00-0037258,D.Pierce,HOU,RB,1,0.4,0.4,0.4,0.4
2024,16,00-0039021,R.Johnson,CHI,RB,1,0.3,0.3,0.3,0.3
2024,16,00-0036414,C.Akers,MIN,RB,1,0.3,0.3,0.3,0.3
2024,16,00-0039796,R.Ali,BAL,RB,1,0.2,0.2,0.2,0.2
2024,16,00-0034208,M.Boone,CAR,RB,1,0.1,0.1,0.1,0.1
2024,16,00-0033925,D.Foreman,CLE,RB,1,0.1,0.1,0.1,0.1
2024,16,00-0033854,D.Ogunbowale,HOU,RB,1,0.0,0.0,0.0,0.0
2024,15,00-0033553,J.Conner,ARI,RB,1,25.8,30.8,25.8,30.8
2024,15,00-0039139,J.Gibbs,DET,RB,1,23.4,28.4,23.4,28.4
2024,15,00-0039032,T.Spears,TEN,RB,1,21.2,27.2,21.2,27.2
2024,15,00-0038597,C.Brown,CIN,RB,1,23.3,26.3,23.3,26.3
2024,15,00-0037248,J.Cook,BUF,RB,1,25.3,26.3,25.3,26.3
2024,15,00-0035700,J.Jacobs,GB,RB,1,19.6,23.6,19.6,23.6
2024,15,00-0032104,A.Abdullah,LV,RB,1,12.6,19.6,12.6,19.6
2024,15,00-0033293,A.Jones,MIN,RB,1,16.6,18.6,16.6,18.6
2024,15,00-0037267,J.Ford,CLE,RB,1,16.4,18.4,16.4,18.4
2024,15,00-0034975,J.Hill,BAL,RB,1,12.8,17.8,12.8,17.8
2024,15,00-0035537,T.Johnson,BUF,RB,1,12.3,17.3,12.3,17.3
2024,15,00-0033906,A.Kamara,NO,RB,1,13.0,17.0,13.0,17.0
2024,15,00-0037256,R.White,TB,RB,1,14.1,16.1,14.1,16.1
2024,15,00-0036139,R.Dowdle,DAL,RB,1,14.9,14.9,14.9,14.9
2024,15,00-0039040,D.Achane,MIA,RB,1,7.6,14.6,7.6,14.6
