year,week,player_id,player_name,team,position,games_played,fpts,fpts_ppr,fpts_per_game,fpts_ppr_per_game
2024,22,00-0036389,J.Hurts,PHI,QB,1,30.25,30.25,30.25,30.25
2024,22,00-0033873,P.Mahomes,KC,QB,1,23.35,23.35,23.35,23.35
2024,22,00-0038102,K.Pickett,PHI,QB,1,-0.4,-0.4,-0.4,-0.4
2024,21,00-0036389,J.Hurts,PHI,QB,1,35.9,35.9,35.9,35.9
2024,21,00-0033873,P.Mahomes,KC,QB,1,32.55,32.55,32.55,32.55
2024,21,00-0039910,J.Daniels,WAS,QB,1,25.55,25.55,25.55,25.55
2024,21,00-0034857,J.Allen,BUF,QB,1,23.75,23.75,23.75,23.75
2024,21,00-0038102,K.Pickett,PHI,QB,1,-0.3,-0.3,-0.3,-0.3
2024,20,00-0039910,J.Daniels,WAS,QB,1,28.05,28.05,28.05,28.05
2024,20,00-0026498,M.Stafford,LA,QB,1,24.7,24.7,24.7,24.7
2024,20,00-0034796,L.Jackson,BAL,QB,1,22.6,22.6,22.6,22.6
2024,20,00-0034857,J.Allen,BUF,QB,1,20.35,20.35,20.35,20.35
2024,20,00-0036389,J.Hurts,PHI,QB,1,19.4,19.4,19.4,19.4
2024,20,00-0039163,C.Stroud,HOU,QB,1,16.45,16.45,16.45,16.45
2024,20,00-0033106,J.Goff,DET,QB,1,14.35,14.35,14.35,14.35
2024,20,00-0033873,P.Mahomes,KC,QB,1,14.25,14.25,14.25,14.25
2024,20,00-0031237,T.Bridgewater,DET,QB,1,0.15,0.15,0.15,0.15
2024,20,00-0032268,M.Mariota,WAS,QB,1,-0.1,-0.1,-0.1,-0.1
2024,19,00-0034857,J.Allen,BUF,QB,1,26.2,26.2,26.2,26.2
2024,19,00-0039910,J.Daniels,WAS,QB,1,25.0,25.0,25.0,25.0
2024,19,00-0034796,L.Jackson,BAL,QB,1,24.85,24.85,24.85,24.85
2024,19,00-0029263,R.Wilson,PIT,QB,1,22.1,22.1,22.1,22.1
2024,19,00-0039163,C.Stroud,HOU,QB,1,20.3,20.3,20.3,20.3
2024,19,00-0034855,B.Mayfield,TB,QB,1,19.55,19.55,19.55,19.55
2024,19,00-0026498,M.Stafford,LA,QB,1,18.35,18.35,18.35,18.35
2024,19,00-0036389,J.Hurts,PHI,QB,1,18.15,18.15,18.15,18.15
2024,19,00-0034869,S.Darnold,MIN,QB,1,16.15,16.15,16.15,16.15
2024,19,00-0039732,B.Nix,DEN,QB,1,15.5,15.5,15.5,15.5
2024,19,00-0036355,J.Herbert,LAC,QB,1,8.1,8.1,8.1,8.1
2024,19,00-0036264,J.Love,GB,QB,1,5.6,5.6,5.6,5.6
2024,19,00-0032268,M.Mariota,WAS,QB,1,0.2,0.2,0.2,0.2
2024,19,00-0036945,J.Fields,PIT,QB,1,0.0,0.0,0.0,0.0
2024,19,00-0033869,M.Trubisky,BUF,QB,1,-0.3,-0.3,-0.3,-0.3
2024,18,00-0039150,B.Young,CAR,QB,1,38.95,38.95,38.95,38.95
2024,18,00-0039732,B.Nix,DEN,QB,1,36.75,36.75,36.75,36.75
2024,18,00-0035228,K.Murray,ARI,QB,1,30.3,30.3,30.3,30.3
2024,18,00-0036355,J.Herbert,LAC,QB,1,29.5,29.5,29.5,29.5
2024,18,00-0030565,G.Smith,SEA,QB,1,28.55,28.55,28.55,28.55
2024,18,00-0039917,M.Penix,ATL,QB,1,28.1,28.1,28.1,28.1
2024,18,00-0033949,J.Dobbs,SF,QB,1,28.0,28.0,28.0,28.0
2024,18,00-0023459,A.Rodgers,NYJ,QB,1,27.7,27.7,27.7,27.7
2024,18,00-0032268,M.Mariota,WAS,QB,1,27.65,27.65,27.65,27.65
2024,18,00-0034796,L.Jackson,BAL,QB,1,25.15,25.15,25.15,25.15
2024,18,00-0034855,B.Mayfield,TB,QB,1,23.85,23.85,23.85,23.85
2024,18,00-0039398,J.Milton,NE,QB,1,23.65,23.65,23.65,23.65
2024,18,00-0031345,J.Garoppolo,LA,QB,1,23.2,23.2,23.2,23.2
2024,18,00-0038400,T.McKee,PHI,QB,1,21.55,21.55,21.55,21.55
2024,18,00-0038579,A.O'Connell,LV,QB,1,18.0,18.0,18.0,18.0
2024,18,00-0026158,J.Flacco,IND,QB,1,17.2,17.2,17.2,17.2
2024,18,00-0039376,S.Rattler,NO,QB,1,17.1,17.1,17.1,17.1
2024,18,00-0036442,J.Burrow,CIN,QB,1,15.75,15.75,15.75,15.75
2024,18,00-0036972,M.Jones,JAX,QB,1,14.95,14.95,14.95,14.95
2024,18,00-0037012,T.Lance,DAL,QB,1,14.8,14.8,14.8,14.8
2024,18,00-0039152,W.Levis,TEN,QB,1,13.55,13.55,13.55,13.55
2024,18,00-0029263,R.Wilson,PIT,QB,1,13.0,13.0,13.0,13.0
2024,18,00-0035993,T.Huntley,MIA,QB,1,12.95,12.95,12.95,12.95
2024,18,00-0039918,C.Williams,CHI,QB,1,12.4,12.4,12.4,12.4
2024,18,00-0033106,J.Goff,DET,QB,1,11.55,11.55,11.55,11.55
2024,18,00-0033869,M.Trubisky,BUF,QB,1,10.25,10.25,10.25,10.25
2024,18,00-0034869,S.Darnold,MIN,QB,1,9.3,9.3,9.3,9.3
2024,18,00-0035704,D.Lock,NYG,QB,1,9.2,9.2,9.2,9.2
2024,18,00-0038108,B.Zappe,CLE,QB,1,8.7,8.7,8.7,8.7
2024,18,00-0036898,D.Mills,HOU,QB,1,7.5,7.5,7.5,7.5
2024,18,00-0038128,M.Willis,GB,QB,1,7.1,7.1,7.1,7.1
2024,18,00-0039163,C.Stroud,HOU,QB,1,6.5,6.5,6.5,6.5
2024,18,00-0032950,C.Wentz,KC,QB,1,4.9,4.9,4.9,4.9
2024,18,00-0039910,J.Daniels,WAS,QB,1,4.6,4.6,4.6,4.6
2024,18,00-0034771,M.Rudolph,TEN,QB,1,4.0,4.0,4.0,4.0
2024,18,00-0036264,J.Love,GB,QB,1,3.45,3.45,3.45,3.45
2024,18,00-0034401,M.White,BUF,QB,1,1.4,1.4,1.4,1.4
2024,18,00-0038583,D.Thompson-Robinson,CLE,QB,1,0.95,0.95,0.95,0.95
2024,18,00-0035264,J.Stidham,DEN,QB,1,0.7,0.7,0.7,0.7
2024,18,00-0038122,D.Ridder,LV,QB,1,0.55,0.55,0.55,0.55
2024,18,00-0037324,C.Oladokun,KC,QB,1,0.5,0.5,0.5,0.5
2024,18,00-0038582,C.Tune,ARI,QB,1,0.2,0.2,0.2,0.2
2024,18,00-0039851,D.Maye,NE,QB,1,0.0,0.0,0.0,0.0
2024,17,00-0036442,J.Burrow,CIN,QB,1,41.1,41.1,41.1,41.1
2024,17,00-0034855,B.Mayfield,TB,QB,1,38.15,38.15,38.15,38.15
2024,17,00-0035704,D.Lock,NYG,QB,1,37.45,37.45,37.45,37.45
2024,17,00-0039910,J.Daniels,WAS,QB,1,34.05,34.05,34.05,34.05
2024,17,00-0037834,B.Purdy,SF,QB,1,34.05,34.05,34.05,34.05
2024,17,00-0034796,L.Jackson,BAL,QB,1,31.1,31.1,31.1,31.1
2024,17,00-0033873,P.Mahomes,KC,QB,1,29.2,29.2,29.2,29.2
2024,17,00-0034869,S.Darnold,MIN,QB,1,28.55,28.55,28.55,28.55
2024,17,00-0036355,J.Herbert,LAC,QB,1,27.25,27.25,27.25,27.25
2024,17,00-0033106,J.Goff,DET,QB,1,26.85,26.85,26.85,26.85
2024,17,00-0035993,T.Huntley,MIA,QB,1,26.45,26.45,26.45,26.45
2024,17,00-0034857,J.Allen,BUF,QB,1,24.8,24.8,24.8,24.8
2024,17,00-0039732,B.Nix,DEN,QB,1,24.05,24.05,24.05,24.05
2024,17,00-0026158,J.Flacco,IND,QB,1,20.6,20.6,20.6,20.6
2024,17,00-0038579,A.O'Connell,LV,QB,1,20.0,20.0,20.0,20.0
2024,17,00-0029263,R.Wilson,PIT,QB,1,19.75,19.75,19.75,19.75
2024,17,00-0035228,K.Murray,ARI,QB,1,19.25,19.25,19.25,19.25
2024,17,00-0039150,B.Young,CAR,QB,1,18.95,18.95,18.95,18.95
2024,17,00-0036972,M.Jones,JAX,QB,1,18.9,18.9,18.9,18.9
2024,17,00-0038102,K.Pickett,PHI,QB,1,17.45,17.45,17.45,17.45
2024,17,00-0039376,S.Rattler,NO,QB,1,15.5,15.5,15.5,15.5
2024,17,00-0034771,M.Rudolph,TEN,QB,1,13.95,13.95,13.95,13.95
2024,17,00-0036264,J.Love,GB,QB,1,13.85,13.85,13.85,13.85
2024,17,00-0039917,M.Penix,ATL,QB,1,13.45,13.45,13.45,13.45
2024,17,00-0039851,D.Maye,NE,QB,1,13.05,13.05,13.05,13.05
2024,17,00-0028118,T.Taylor,NYJ,QB,1,12.75,12.75,12.75,12.75
2024,17,00-0026498,M.Stafford,LA,QB,1,11.05,11.05,11.05,11.05
2024,17,00-0038400,T.McKee,PHI,QB,1,10.5,10.5,10.5,10.5
2024,17,00-0030565,G.Smith,SEA,QB,1,9.9,9.9,9.9,9.9
2024,17,00-0033949,J.Dobbs,SF,QB,1,8.45,8.45,8.45,8.45
2024,17,00-0039163,C.Stroud,HOU,QB,1,7.95,7.95,7.95,7.95
2024,17,00-0039918,C.Williams,CHI,QB,1,7.8,7.8,7.8,7.8
2024,17,00-0033662,C.Rush,DAL,QB,1,7.55,7.55,7.55,7.55
2024,17,00-0038583,D.Thompson-Robinson,CLE,QB,1,7.5,7.5,7.5,7.5
2024,17,00-0033869,M.Trubisky,BUF,QB,1,7.35,7.35,7.35,7.35
2024,17,00-0023459,A.Rodgers,NYJ,QB,1,1.6,1.6,1.6,1.6
2024,17,00-0031800,T.Heinicke,LAC,QB,1,0.8,0.8,0.8,0.8
2024,17,00-0026300,J.Johnson,BAL,QB,1,0.8,0.8,0.8,0.8
2024,17,00-0036898,D.Mills,HOU,QB,1,0.25,0.25,0.25,0.25
2024,17,00-0037012,T.Lance,DAL,QB,1,0.15,0.15,0.15,0.15
2024,17,00-0033119,J.Brissett,NE,QB,1,-0.1,-0.1,-0.1,-0.1
2024,17,00-0036928,K.Trask,TB,QB,1,-0.2,-0.2,-0.2,-0.2
2024,16,00-0039910,J.Daniels,WAS,QB,1,37.0,37.0,37.0,37.0
2024,16,00-0033106,J.Goff,DET,QB,1,28.7,28.7,28.7,28.7
2024,16,00-0039150,B.Young,CAR,QB,1,28.7,28.7,28.7,28.7
2024,16,00-0039918,C.Williams,CHI,QB,1,28.1,28.1,28.1,28.1
2024,16,00-0036442,J.Burrow,CIN,QB,1,26.5,26.5,26.5,26.5
2024,16,00-0033873,P.Mahomes,KC,QB,1,26.3,26.3,26.3,26.3
2024,16,00-0034869,S.Darnold,MIN,QB,1,25.4,25.4,25.4,25.4
2024,16,00-0034855,B.Mayfield,TB,QB,1,25.35,25.35,25.35,25.35
2024,16,00-0030565,G.Smith,SEA,QB,1,24.5,24.5,24.5,24.5
2024,16,00-0035228,K.Murray,ARI,QB,1,24.4,24.4,24.4,24.4
2024,16,00-0037834,B.Purdy,SF,QB,1,24.25,24.25,24.25,24.25
2024,16,00-0039732,B.Nix,DEN,QB,1,23.65,23.65,23.65,23.65
2024,16,00-0036355,J.Herbert,LAC,QB,1,23.0,23.0,23.0,23.0
2024,16,00-0034796,L.Jackson,BAL,QB,1,22.55,22.55,22.55,22.55
2024,16,00-0039851,D.Maye,NE,QB,1,22.05,22.05,22.05,22.05
2024,16,00-0039164,A.Richardson,IND,QB,1,21.55,21.55,21.55,21.55
2024,16,00-0029263,R.Wilson,PIT,QB,1,19.55,19.55,19.55,19.55
2024,16,00-0039163,C.Stroud,HOU,QB,1,18.5,18.5,18.5,18.5
2024,16,00-0033662,C.Rush,DAL,QB,1,18.2,18.2,18.2,18.2
2024,16,00-0023459,A.Rodgers,NYJ,QB,1,17.4,17.4,17.4,17.4
2024,16,00-0036972,M.Jones,JAX,QB,1,16.35,16.35,16.35,16.35
2024,16,00-0034771,M.Rudolph,TEN,QB,1,14.9,14.9,14.9,14.9
2024,16,00-0036212,T.Tagovailoa,MIA,QB,1,14.65,14.65,14.65,14.65
2024,16,00-0038579,A.O'Connell,LV,QB,1,14.05,14.05,14.05,14.05
2024,16,00-0036264,J.Love,GB,QB,1,13.3,13.3,13.3,13.3
2024,16,00-0034857,J.Allen,BUF,QB,1,12.7,12.7,12.7,12.7
2024,16,00-0035704,D.Lock,NYG,QB,1,10.6,10.6,10.6,10.6
2024,16,00-0038102,K.Pickett,PHI,QB,1,10.45,10.45,10.45,10.45
2024,16,00-0038583,D.Thompson-Robinson,CLE,QB,1,8.75,8.75,8.75,8.75
2024,16,00-0039376,S.Rattler,NO,QB,1,8.45,8.45,8.45,8.45
2024,16,00-0039917,M.Penix,ATL,QB,1,8.4,8.4,8.4,8.4
2024,16,00-0026498,M.Stafford,LA,QB,1,7.1,7.1,7.1,7.1
2024,16,00-0036389,J.Hurts,PHI,QB,1,4.65,4.65,4.65,4.65
2024,16,00-0038128,M.Willis,GB,QB,1,1.5,1.5,1.5,1.5
2024,16,00-0035100,J.Browning,CIN,QB,1,-0.1,-0.1,-0.1,-0.1
2024,15,00-0033106,J.Goff,DET,QB,1,46.0,46.0,46.0,46.0
2024,15,00-0034857,J.Allen,BUF,QB,1,44.9,44.9,44.9,44.9
2024,15,00-0034796,L.Jackson,BAL,QB,1,41.0,41.0,41.0,41.0
2024,15,00-0036389,J.Hurts,PHI,QB,1,33.0,33.0,33.0,33.0
2024,15,00-0023459,A.Rodgers,NYJ,QB,1,30.95,30.95,30.95,30.95
2024,15,00-0034855,B.Mayfield,TB,QB,1,30.9,30.9,30.9,30.9
2024,15,00-0039910,J.Daniels,WAS,QB,1,25.9,25.9,25.9,25.9
2024,15,00-0033662,C.Rush,DAL,QB,1,23.2,23.2,23.2,23.2
2024,15,00-0036972,M.Jones,JAX,QB,1,21.6,21.6,21.6,21.6
2024,15,00-0036442,J.Burrow,CIN,QB,1,21.55,21.55,21.55,21.55
2024,15,00-0036264,J.Love,GB,QB,1,19.85,19.85,19.85,19.85
2024,15,00-0039851,D.Maye,NE,QB,1,19.5,19.5,19.5,19.5
2024,15,00-0039150,B.Young,CAR,QB,1,18.15,18.15,18.15,18.15
2024,15,00-0034771,M.Rudolph,TEN,QB,1,17.85,17.85,17.85,17.85
2024,15,00-0033873,P.Mahomes,KC,QB,1,17.35,17.35,17.35,17.35
2024,15,00-0039164,A.Richardson,IND,QB,1,15.1,16.1,15.1,16.1
2024,15,00-0036355,J.Herbert,LAC,QB,1,15.75,15.75,15.75,15.75
2024,15,00-0039163,C.Stroud,HOU,QB,1,14.95,14.95,14.95,14.95
2024,15,00-0039732,B.Nix,DEN,QB,1,14.8,14.8,14.8,14.8
2024,15,00-0039918,C.Williams,CHI,QB,1,13.85,13.85,13.85,13.85
2024,15,00-0034869,S.Darnold,MIN,QB,1,13.55,13.55,13.55,13.55
2024,15,00-0038122,D.Ridder,LV,QB,1,13.2,13.2,13.2,13.2
2024,15,00-0035228,K.Murray,ARI,QB,1,12.3,12.3,12.3,12.3
2024,15,00-0029263,R.Wilson,PIT,QB,1,11.7,11.7,11.7,11.7
2024,15,00-0039376,S.Rattler,NO,QB,1,10.75,10.75,10.75,10.75
2024,15,00-0026498,M.Stafford,LA,QB,1,9.8,9.8,9.8,9.8
2024,15,00-0034177,T.Boyle,NYG,QB,1,8.05,8.05,8.05,8.05
2024,15,00-0036212,T.Tagovailoa,MIA,QB,1,7.8,7.8,7.8,7.8
2024,15,00-0029604,K.Cousins,ATL,QB,1,7.6,7.6,7.6,7.6
2024,15,00-0030565,G.Smith,SEA,QB,1,5.95,5.95,5.95,5.95
2024,15,00-0037834,B.Purdy,SF,QB,1,5.4,5.4,5.4,5.4
2024,15,00-0038476,T.DeVito,NYG,QB,1,3.4,3.4,3.4,3.4
2024,15,00-0038998,J.Haener,NO,QB,1,1.15,1.15,1.15,1.15
2024,15,00-0031503,J.Winston,CLE,QB,1,1.1,1.1,1.1,1.1
2024,15,00-0032950,C.Wentz,KC,QB,1,1.0,1.0,1.0,1.0
2024,15,00-0036945,J.Fields,PIT,QB,1,0.8,0.8,0.8,0.8
2024,15,00-0038583,D.Thompson-Robinson,CLE,QB,1,0.5,0.5,0.5,0.5
2024,15,00-0038582,C.Tune,ARI,QB,1,0.3,0.3,0.3,0.3
2024,15,00-0038416,T.Bagent,CHI,QB,1,0.25,0.25,0.25,0.25
2024,15,00-0031800,T.Heinicke,LAC,QB,1,0.2,0.2,0.2,0.2
2024,15,00-0026300,J.Johnson,BAL,QB,1,-0.1,-0.1,-0.1,-0.1
2024,15,00-0037077,S.Howell,SEA,QB,1,-0.6,-0.6,-0.6,-0.6
2024,15,00-0039152,W.Levis,TEN,QB,1,-1.55,-1.55,-1.55,-1.55
2024,14,00-0034857,J.Allen,BUF,QB,1,55.3,55.3,55.3,55.3
2024,14,00-0034869,S.Darnold,MIN,QB,1,38.05,38.05,38.05,38.05
2024,14,00-0036442,J.Burrow,CIN,QB,1,28.25,28.25,28.25,28.25
2024,14,00-0037834,B.Purdy,SF,QB,1,25.35,25.35,25.35,25.35
2024,14,00-0036389,J.Hurts,PHI,QB,1,25.3,25.3,25.3,25.3
2024,14,00-0036212,T.Tagovailoa,MIA,QB,1,24.85,24.85,24.85,24.85
2024,14,00-0033106,J.Goff,DET,QB,1,24.85,24.85,24.85,24.85
2024,14,00-0026498,M.Stafford,LA,QB,1,24.0,24.0,24.0,24.0
2024,14,00-0034855,B.Mayfield,TB,QB,1,23.95,23.95,23.95,23.95
2024,14,00-0023459,A.Rodgers,NYJ,QB,1,20.95,20.95,20.95,20.95
2024,14,00-0035228,K.Murray,ARI,QB,1,18.55,18.55,18.55,18.55
2024,14,00-0029263,R.Wilson,PIT,QB,1,17.6,17.6,17.6,17.6
2024,14,00-0031503,J.Winston,CLE,QB,1,17.4,17.4,17.4,17.4
2024,14,00-0039918,C.Williams,CHI,QB,1,17.4,17.4,17.4,17.4
2024,14,00-0036264,J.Love,GB,QB,1,16.6,16.6,16.6,16.6
2024,14,00-0033873,P.Mahomes,KC,QB,1,16.2,16.2,16.2,16.2
2024,14,00-0036355,J.Herbert,LAC,QB,1,15.85,15.85,15.85,15.85
2024,14,00-0030565,G.Smith,SEA,QB,1,15.65,15.65,15.65,15.65
2024,14,00-0033662,C.Rush,DAL,QB,1,15.65,15.65,15.65,15.65
2024,14,00-0035704,D.Lock,NYG,QB,1,15.25,15.25,15.25,15.25
2024,14,00-0039150,B.Young,CAR,QB,1,14.45,14.45,14.45,14.45
2024,14,00-0031280,D.Carr,NO,QB,1,14.15,14.15,14.15,14.15
2024,14,00-0029604,K.Cousins,ATL,QB,1,13.2,13.2,13.2,13.2
2024,14,00-0038579,A.O'Connell,LV,QB,1,9.8,9.8,9.8,9.8
2024,14,00-0039152,W.Levis,TEN,QB,1,8.7,8.7,8.7,8.7
2024,14,00-0036972,M.Jones,JAX,QB,1,7.3,7.3,7.3,7.3
2024,14,00-0038122,D.Ridder,LV,QB,1,5.35,5.35,5.35,5.35
2024,14,00-0031800,T.Heinicke,LAC,QB,1,1.2,1.2,1.2,1.2
2024,14,00-0038416,T.Bagent,CHI,QB,1,0.3,0.3,0.3,0.3
2024,14,00-0038998,J.Haener,NO,QB,1,-0.1,-0.1,-0.1,-0.1
2024,14,00-0033319,N.Mullens,MIN,QB,1,-0.2,-0.2,-0.2,-0.2
2024,14,00-0032434,B.Allen,SF,QB,1,-2.0,-2.0,-2.0,-2.0
2024,13,00-0031503,J.Winston,CLE,QB,1,35.95,35.95,35.95,35.95
2024,13,00-0029263,R.Wilson,PIT,QB,1,31.0,31.0,31.0,31.0
2024,13,00-0039910,J.Daniels,WAS,QB,1,29.7,29.7,29.7,29.7
2024,13,00-0039918,C.Williams,CHI,QB,1,28.7,28.7,28.7,28.7
2024,13,00-0034796,L.Jackson,BAL,QB,1,27.75,27.75,27.75,27.75
2024,13,00-0036212,T.Tagovailoa,MIA,QB,1,26.85,26.85,26.85,26.85
2024,13,00-0039150,B.Young,CAR,QB,1,26.6,26.6,26.6,26.6
2024,13,00-0036442,J.Burrow,CIN,QB,1,26.35,26.35,26.35,26.35
2024,13,00-0038579,A.O'Connell,LV,QB,1,25.0,25.0,25.0,25.0
2024,13,00-0034857,J.Allen,BUF,QB,1,23.2,23.2,23.2,23.2
2024,13,00-0034869,S.Darnold,MIN,QB,1,21.95,21.95,21.95,21.95
2024,13,00-0036264,J.Love,GB,QB,1,21.7,21.7,21.7,21.7
2024,13,00-0036972,M.Jones,JAX,QB,1,20.35,20.35,20.35,20.35
2024,13,00-0039164,A.Richardson,IND,QB,1,20.25,20.25,20.25,20.25
2024,13,00-0039851,D.Maye,NE,QB,1,19.8,19.8,19.8,19.8
2024,13,00-0033873,P.Mahomes,KC,QB,1,19.7,19.7,19.7,19.7
2024,13,00-0033106,J.Goff,DET,QB,1,19.15,19.15,19.15,19.15
2024,13,00-0036389,J.Hurts,PHI,QB,1,18.8,18.8,18.8,18.8
2024,13,00-0035704,D.Lock,NYG,QB,1,18.6,18.6,18.6,18.6
2024,13,00-0039152,W.Levis,TEN,QB,1,18.3,18.3,18.3,18.3
2024,13,00-0035228,K.Murray,ARI,QB,1,17.8,17.8,17.8,17.8
2024,13,00-0026498,M.Stafford,LA,QB,1,17.45,17.45,17.45,17.45
2024,13,00-0039163,C.Stroud,HOU,QB,1,16.8,16.8,16.8,16.8
2024,13,00-0023459,A.Rodgers,NYJ,QB,1,15.85,15.85,15.85,15.85
2024,13,00-0039732,B.Nix,DEN,QB,1,15.1,15.1,15.1,15.1
2024,13,00-0030565,G.Smith,SEA,QB,1,14.5,14.5,14.5,14.5
2024,13,00-0031280,D.Carr,NO,QB,1,14.4,14.4,14.4,14.4
2024,13,00-0033662,C.Rush,DAL,QB,1,13.75,13.75,13.75,13.75
2024,13,00-0034855,B.Mayfield,TB,QB,1,12.55,12.55,12.55,12.55
2024,13,00-0036355,J.Herbert,LAC,QB,1,7.45,7.45,7.45,7.45
2024,13,00-0037834,B.Purdy,SF,QB,1,5.1,5.1,5.1,5.1
2024,13,00-0029604,K.Cousins,ATL,QB,1,4.55,4.55,4.55,4.55
2024,13,00-0036945,J.Fields,PIT,QB,1,0.7,0.7,0.7,0.7
2024,13,00-0036971,T.Lawrence,JAX,QB,1,0.65,0.65,0.65,0.65
2024,13,00-0036928,K.Trask,TB,QB,1,0.25,0.25,0.25,0.25
2024,13,00-0033869,M.Trubisky,BUF,QB,1,-0.1,-0.1,-0.1,-0.1
2024,12,00-0036212,T.Tagovailoa,MIA,QB,1,31.65,31.65,31.65,31.65
2024,12,00-0033873,P.Mahomes,KC,QB,1,31.45,31.45,31.45,31.45
2024,12,00-0039910,J.Daniels,WAS,QB,1,31.15,31.15,31.15,31.15
2024,12,00-0039918,C.Williams,CHI,QB,1,28.3,28.3,28.3,28.3
2024,12,00-0034869,S.Darnold,MIN,QB,1,24.4,24.4,24.4,24.4
2024,12,00-0034796,L.Jackson,BAL,QB,1,24.35,24.35,24.35,24.35
2024,12,00-0034855,B.Mayfield,TB,QB,1,23.6,23.6,23.6,23.6
2024,12,00-0039732,B.Nix,DEN,QB,1,22.15,22.15,22.15,22.15
2024,12,00-0026498,M.Stafford,LA,QB,1,21.65,21.65,21.65,21.65
2024,12,00-0039152,W.Levis,TEN,QB,1,20.9,20.9,20.9,20.9
2024,12,00-0033662,C.Rush,DAL,QB,1,20.45,20.45,20.45,20.45
2024,12,00-0036355,J.Herbert,LAC,QB,1,19.8,19.8,19.8,19.8
2024,12,00-0039150,B.Young,CAR,QB,1,19.15,19.15,19.15,19.15
2024,12,00-0029263,R.Wilson,PIT,QB,1,18.5,18.5,18.5,18.5
2024,12,00-0039163,C.Stroud,HOU,QB,1,18.15,18.15,18.15,18.15
2024,12,00-0036389,J.Hurts,PHI,QB,1,16.85,16.85,16.85,16.85
2024,12,00-0036264,J.Love,GB,QB,1,16.35,16.35,16.35,16.35
2024,12,00-0039851,D.Maye,NE,QB,1,15.7,15.7,15.7,15.7
2024,12,00-0031503,J.Winston,CLE,QB,1,15.65,15.65,15.65,15.65
2024,12,00-0030565,G.Smith,SEA,QB,1,14.9,14.9,14.9,14.9
2024,12,00-0039164,A.Richardson,IND,QB,1,14.7,14.7,14.7,14.7
2024,12,00-0035289,G.Minshew,LV,QB,1,14.0,14.0,14.0,14.0
2024,12,00-0033106,J.Goff,DET,QB,1,13.45,13.45,13.45,13.45
2024,12,00-0035228,K.Murray,ARI,QB,1,13.15,13.15,13.15,13.15
2024,12,00-0038476,T.DeVito,NYG,QB,1,12.65,12.65,12.65,12.65
2024,12,00-0032434,B.Allen,SF,QB,1,12.45,12.45,12.45,12.45
2024,12,00-0038122,D.Ridder,LV,QB,1,3.5,3.5,3.5,3.5
2024,12,00-0036945,J.Fields,PIT,QB,1,2.6,2.6,2.6,2.6
2024,12,00-0033319,N.Mullens,MIN,QB,1,0.7,0.7,0.7,0.7
2024,12,00-0035704,D.Lock,NYG,QB,1,0.15,0.15,0.15,0.15
2024,12,00-0038102,K.Pickett,PHI,QB,1,-0.2,-0.2,-0.2,-0.2
2024,12,00-0037012,T.Lance,DAL,QB,1,-0.3,-0.3,-0.3,-0.3
2024,11,00-0033106,J.Goff,DET,QB,1,38.7,38.7,38.7,38.7
2024,11,00-0039164,A.Richardson,IND,QB,1,32.8,32.8,32.8,32.8
2024,11,00-0036442,J.Burrow,CIN,QB,1,32.6,32.6,32.6,32.6
2024,11,00-0039732,B.Nix,DEN,QB,1,31.85,31.85,31.85,31.85
2024,11,00-0026498,M.Stafford,LA,QB,1,30.75,30.75,30.75,30.75
2024,11,00-0036355,J.Herbert,LAC,QB,1,29.35,29.35,29.35,29.35
2024,11,00-0031503,J.Winston,CLE,QB,1,28.55,28.55,28.55,28.55
2024,11,00-0034869,S.Darnold,MIN,QB,1,28.1,28.1,28.1,28.1
2024,11,00-0034857,J.Allen,BUF,QB,1,26.6,26.6,26.6,26.6
2024,11,00-0036212,T.Tagovailoa,MIA,QB,1,26.4,26.4,26.4,26.4
2024,11,00-0036264,J.Love,GB,QB,1,22.85,22.85,22.85,22.85
2024,11,00-0039851,D.Maye,NE,QB,1,22.8,22.8,22.8,22.8
2024,11,00-0031280,D.Carr,NO,QB,1,21.2,21.2,21.2,21.2
2024,11,00-0036389,J.Hurts,PHI,QB,1,20.95,20.95,20.95,20.95
2024,11,00-0035289,G.Minshew,LV,QB,1,20.8,20.8,20.8,20.8
2024,11,00-0037834,B.Purdy,SF,QB,1,19.95,19.95,19.95,19.95
2024,11,00-0033662,C.Rush,DAL,QB,1,19.9,19.9,19.9,19.9
2024,11,00-0039152,W.Levis,TEN,QB,1,18.55,18.55,18.55,18.55
2024,11,00-0039918,C.Williams,CHI,QB,1,18.55,18.55,18.55,18.55
2024,11,00-0030565,G.Smith,SEA,QB,1,17.95,17.95,17.95,17.95
2024,11,00-0023459,A.Rodgers,NYJ,QB,1,17.9,17.9,17.9,17.9
2024,11,00-0033873,P.Mahomes,KC,QB,1,17.8,17.8,17.8,17.8
2024,11,00-0034796,L.Jackson,BAL,QB,1,16.95,16.95,16.95,16.95
2024,11,00-0039163,C.Stroud,HOU,QB,1,13.45,13.45,13.45,13.45
2024,11,00-0039910,J.Daniels,WAS,QB,1,13.35,13.35,13.35,13.35
2024,11,00-0029263,R.Wilson,PIT,QB,1,8.35,8.35,8.35,8.35
2024,11,00-0029604,K.Cousins,ATL,QB,1,6.65,6.65,6.65,6.65
2024,11,00-0036972,M.Jones,JAX,QB,1,5.6,5.6,5.6,5.6
2024,11,00-0038550,H.Hooker,DET,QB,1,2.15,2.15,2.15,2.15
2024,11,00-0036945,J.Fields,PIT,QB,1,1.7,1.7,1.7,1.7
