year,week,player_id,player_name,team,position,games_played,fpts,fpts_ppr,fpts_per_game,fpts_ppr_per_game,yds,td
2026.0,13,5607536a364bd6a76d1228dbc1f9f7cc,Washington Commanders,WAS,DST,17.0,76.0,76.0,4.47,4.5,42.0,8.0
2026.0,13,84d10fc9ab00beaab090ab2ddf54b782,Las Vegas Raiders,LV,DST,17.0,75.0,75.0,4.41,4.4,37.0,8.0
2026.0,13,e9d7b4c6e0c15dce052d9831f6fb0d92,Dallas Cowboys,DAL,DST,17.0,59.0,59.0,3.47,3.5,35.0,6.0
2026.0,13,36625a19100d319b782802299ceb1545,New York Jets,NYJ,DST,17.0,47.0,47.0,2.76,2.8,26.0,0.0
2026.0,12,60ff619a89c2ef31208acc9f4cad44ab,Seattle Seahawks,SEA,DST,17.0,179.0,179.0,10.53,10.5,47.0,18.0
2026.0,12,2c3d40342b0dbea4f36933c62c80045f,Houston Texans,HOU,DST,17.0,164.0,164.0,9.65,9.6,47.0,19.0
2026.0,12,097f36052d6b851a0105d3a6fcb79abb,Jacksonville Jaguars,JAC,DST,17.0,144.0,144.0,8.47,8.5,32.0,22.0
2026.0,12,0499751af48de6ddfad7499e80a63c7c,Denver Broncos,DEN,DST,17.0,143.0,143.0,8.41,8.4,68.0,10.0
2026.0,12,2ebc2316ebcfcf3929a3871d857f3dc4,Minnesota Vikings,MIN,DST,17.0,136.0,136.0,8.0,8.0,49.0,8.0
2026.0,12,013f05e988ed8b195de670a33d5e7802,Los Angeles Rams,LAR,DST,17.0,136.0,136.0,8.0,8.0,47.0,16.0
2026.0,12,5902babb5950641cc3f1f01ce4be54ad,Philadelphia Eagles,PHI,DST,17.0,135.0,135.0,7.94,7.9,42.0,12.0
2026.0,12,3b45d5d19b2dc000c356a173becd7e88,Cleveland Browns,CLE,DST,17.0,133.0,133.0,7.82,7.8,53.0,11.0
2026.0,12,e5503c0c96df1547663b0fcc1cb146e1,Pittsburgh Steelers,PIT,DST,17.0,130.0,130.0,7.65,7.6,48.0,15.0
2026.0,12,b263234e5bb65163a514706b6345fadc,New England Patriots,NE,DST,17.0,127.0,127.0,7.47,7.5,35.0,10.0
2026.0,12,88dea9315e92b7a30ed88ea8ac35dfe5,Atlanta Falcons,ATL,DST,17.0,122.0,122.0,7.18,7.2,57.0,16.0
2026.0,12,ce9ad040d50b09a96e1a02f00df062fd,New Orleans Saints,NO,DST,17.0,118.0,118.0,6.94,6.9,45.0,10.0
2026.0,12,61aa881865eac33d0656a134896c4a29,Chicago Bears,CHI,DST,17.0,115.0,115.0,6.76,6.8,35.0,23.0
2026.0,12,b4c46b0fdbb96fb552c27bb4980ff004,Los Angeles Chargers,LAC,DST,17.0,111.0,111.0,6.53,6.5,45.0,19.0
2026.0,12,548c2523fa9fb1c90893ca8a56d023d6,Buffalo Bills,BUF,DST,17.0,110.0,110.0,6.47,6.5,36.0,13.0
2026.0,12,b9e367d75ca1cfc7a0a53d2db9fb2b6a,Carolina Panthers,CAR,DST,17.0,103.0,103.0,6.06,6.1,30.0,15.0
2026.0,12,df6d40c6a311d99213ac27f88ddc87c8,Indianapolis Colts,IND,DST,17.0,99.0,99.0,5.82,5.8,39.0,14.0
2026.0,12,165eb94a83829ef011e2505c58875b03,Tampa Bay Buccaneers,TB,DST,17.0,99.0,99.0,5.82,5.8,37.0,13.0
2026.0,12,546482590765b5b945a18f243c43cb40,Baltimore Ravens,BAL,DST,17.0,97.0,97.0,5.71,5.7,30.0,11.0
2026.0,12,cde94d9d0bbee255cb7bb769a8b08fed,Detroit Lions,DET,DST,17.0,97.0,97.0,5.71,5.7,49.0,13.0
2026.0,12,ade77d1b7bafd6262f236ed59a2d997b,Miami Dolphins,MIA,DST,17.0,95.0,95.0,5.59,5.6,39.0,9.0
2026.0,12,31dbf5eff5a8fa4cfebfba1a6e4a4017,Kansas City Chiefs,KC,DST,17.0,92.0,92.0,5.41,5.4,35.0,10.0
2026.0,12,b4f9759352f893941bc644d0ee4c6b72,Tennessee Titans,TEN,DST,17.0,87.0,87.0,5.12,5.1,42.0,6.0
2026.0,12,abd552788cb468bb35a0083efacca942,Green Bay Packers,GB,DST,17.0,79.0,79.0,4.65,4.6,36.0,7.0
2026.0,12,ba8d320581e53e4a8e7d72eb95cbe923,Cincinnati Bengals,CIN,DST,17.0,79.0,79.0,4.65,4.6,35.0,13.0
2026.0,12,4d636a30633ce46864ce3ce521345e14,San Francisco 49ers,SF,DST,17.0,78.0,78.0,4.59,4.6,20.0,6.0
2026.0,12,acb6bc2624504fa93b9d4416d9818a11,Arizona Cardinals,ARI,DST,17.0,77.0,77.0,4.53,4.5,30.0,10.0
2026.0,12,fe44f1beffaf390b91b614131cffb8e4,New York Giants,NYG,DST,17.0,77.0,77.0,4.53,4.5,39.0,9.0
2026.0,12,5607536a364bd6a76d1228dbc1f9f7cc,Washington Commanders,WAS,DST,17.0,76.0,76.0,4.47,4.5,42.0,8.0
2026.0,12,84d10fc9ab00beaab090ab2ddf54b782,Las Vegas Raiders,LV,DST,17.0,75.0,75.0,4.41,4.4,37.0,8.0
2026.0,12,e9d7b4c6e0c15dce052d9831f6fb0d92,Dallas Cowboys,DAL,DST,17.0,59.0,59.0,3.47,3.5,35.0,6.0
2026.0,12,36625a19100d319b782802299ceb1545,New York Jets,NYJ,DST,17.0,47.0,47.0,2.76,2.8,26.0,0.0
2026.0,11,60ff619a89c2ef31208acc9f4cad44ab,Seattle Seahawks,SEA,DST,17.0,179.0,179.0,10.53,10.5,47.0,18.0
2026.0,11,2c3d40342b0dbea4f36933c62c80045f,Houston Texans,HOU,DST,17.0,164.0,164.0,9.65,9.6,47.0,19.0
2026.0,11,097f36052d6b851a0105d3a6fcb79abb,Jacksonville Jaguars,JAC,DST,17.0,144.0,144.0,8.47,8.5,32.0,22.0
2026.0,11,0499751af48de6ddfad7499e80a63c7c,Denver Broncos,DEN,DST,17.0,143.0,143.0,8.41,8.4,68.0,10.0
2026.0,11,2ebc2316ebcfcf3929a3871d857f3dc4,Minnesota Vikings,MIN,DST,17.0,136.0,136.0,8.0,8.0,49.0,8.0
2026.0,11,013f05e988ed8b195de670a33d5e7802,Los Angeles Rams,LAR,DST,17.0,136.0,136.0,8.0,8.0,47.0,16.0
2026.0,11,5902babb5950641cc3f1f01ce4be54ad,Philadelphia Eagles,PHI,DST,17.0,135.0,135.0,7.94,7.9,42.0,12.0
2026.0,11,3b45d5d19b2dc000c356a173becd7e88,Cleveland Browns,CLE,DST,17.0,133.0,133.0,7.82,7.8,53.0,11.0
2026.0,11,e5503c0c96df1547663b0fcc1cb146e1,Pittsburgh Steelers,PIT,DST,17.0,130.0,130.0,7.65,7.6,48.0,15.0
2026.0,11,b263234e5bb65163a514706b6345fadc,New England Patriots,NE,DST,17.0,127.0,127.0,7.47,7.5,35.0,10.0
2026.0,11,88dea9315e92b7a30ed88ea8ac35dfe5,Atlanta Falcons,ATL,DST,17.0,122.0,122.0,7.18,7.2,57.0,16.0
2026.0,11,ce9ad040d50b09a96e1a02f00df062fd,New Orleans Saints,NO,DST,17.0,118.0,118.0,6.94,6.9,45.0,10.0
2026.0,11,61aa881865eac33d0656a134896c4a29,Chicago Bears,CHI,DST,17.0,115.0,115.0,6.76,6.8,35.0,23.0
2026.0,11,b4c46b0fdbb96fb552c27bb4980ff004,Los Angeles Chargers,LAC,DST,17.0,111.0,111.0,6.53,6.5,45.0,19.0
2026.0,11,548c2523fa9fb1c90893ca8a56d023d6,Buffalo Bills,BUF,DST,17.0,110.0,110.0,6.47,6.5,36.0,13.0
2026.0,11,b9e367d75ca1cfc7a0a53d2db9fb2b6a,Carolina Panthers,CAR,DST,17.0,103.0,103.0,6.06,6.1,30.0,15.0
2026.0,11,df6d40c6a311d99213ac27f88ddc87c8,Indianapolis Colts,IND,DST,17.0,99.0,99.0,5.82,5.8,39.0,14.0
2026.0,11,165eb94a83829ef011e2505c58875b03,Tampa Bay Buccaneers,TB,DST,17.0,99.0,99.0,5.82,5.8,37.0,13.0
2026.0,11,546482590765b5b945a18f243c43cb40,Baltimore Ravens,BAL,DST,17.0,97.0,97.0,5.71,5.7,30.0,11.0
2026.0,11,cde94d9d0bbee255cb7bb769a8b08fed,Detroit Lions,DET,DST,17.0,97.0,97.0,5.71,5.7,49.0,13.0
2026.0,11,ade77d1b7bafd6262f236ed59a2d997b,Miami Dolphins,MIA,DST,17.0,95.0,95.0,5.59,5.6,39.0,9.0
2026.0,11,31dbf5eff5a8fa4cfebfba1a6e4a4017,Kansas City Chiefs,KC,DST,17.0,92.0,92.0,5.41,5.4,35.0,10.0
2026.0,11,b4f9759352f893941bc644d0ee4c6b72,Tennessee Titans,TEN,DST,17.0,87.0,87.0,5.12,5.1,42.0,6.0
2026.0,11,abd552788cb468bb35a0083efacca942,Green Bay Packers,GB,DST,17.0,79.0,79.0,4.65,4.6,36.0,7.0
2026.0,11,ba8d320581e53e4a8e7d72eb95cbe923,Cincinnati Bengals,CIN,DST,17.0,79.0,79.0,4.65,4.6,35.0,13.0
2026.0,11,4d636a30633ce46864ce3ce521345e14,San Francisco 49ers,SF,DST,17.0,78.0,78.0,4.59,4.6,20.0,6.0
2026.0,11,fe44f1beffaf390b91b614131cffb8e4,New York Giants,NYG,DST,17.0,77.0,77.0,4.53,4.5,39.0,9.0
2026.0,11,acb6bc2624504fa93b9d4416d9818a11,Arizona Cardinals,ARI,DST,17.0,77.0,77.0,4.53,4.5,30.0,10.0
2026.0,11,5607536a364bd6a76d1228dbc1f9f7cc,Washington Commanders,WAS,DST,17.0,76.0,76.0,4.47,4.5,42.0,8.0
2026.0,11,84d10fc9ab00beaab090ab2ddf54b782,Las Vegas Raiders,LV,DST,17.0,75.0,75.0,4.41,4.4,37.0,8.0
2026.0,11,e9d7b4c6e0c15dce052d9831f6fb0d92,Dallas Cowboys,DAL,DST,17.0,59.0,59.0,3.47,3.5,35.0,6.0
2026.0,11,36625a19100d319b782802299ceb1545,New York Jets,NYJ,DST,17.0,47.0,47.0,2.76,2.8,26.0,0.0
2026.0,10,60ff619a89c2ef31208acc9f4cad44ab,Seattle Seahawks,SEA,DST,17.0,179.0,179.0,10.53,10.5,47.0,18.0
2026.0,10,2c3d40342b0dbea4f36933c62c80045f,Houston Texans,HOU,DST,17.0,164.0,164.0,9.65,9.6,47.0,19.0
2026.0,10,097f36052d6b851a0105d3a6fcb79abb,Jacksonville Jaguars,JAC,DST,17.0,144.0,144.0,8.47,8.5,32.0,22.0
2026.0,10,0499751af48de6ddfad7499e80a63c7c,Denver Broncos,DEN,DST,17.0,143.0,143.0,8.41,8.4,68.0,10.0
2026.0,10,2ebc2316ebcfcf3929a3871d857f3dc4,Minnesota Vikings,MIN,DST,17.0,136.0,136.0,8.0,8.0,49.0,8.0
2026.0,10,013f05e988ed8b195de670a33d5e7802,Los Angeles Rams,LAR,DST,17.0,136.0,136.0,8.0,8.0,47.0,16.0
2026.0,10,5902babb5950641cc3f1f01ce4be54ad,Philadelphia Eagles,PHI,DST,17.0,135.0,135.0,7.94,7.9,42.0,12.0
2026.0,10,3b45d5d19b2dc000c356a173becd7e88,Cleveland Browns,CLE,DST,17.0,133.0,133.0,7.82,7.8,53.0,11.0
2026.0,10,e5503c0c96df1547663b0fcc1cb146e1,Pittsburgh Steelers,PIT,DST,17.0,130.0,130.0,7.65,7.6,48.0,15.0
2026.0,10,b263234e5bb65163a514706b6345fadc,New England Patriots,NE,DST,17.0,127.0,127.0,7.47,7.5,35.0,10.0
2026.0,10,88dea9315e92b7a30ed88ea8ac35dfe5,Atlanta Falcons,ATL,DST,17.0,122.0,122.0,7.18,7.2,57.0,16.0
2026.0,10,ce9ad040d50b09a96e1a02f00df062fd,New Orleans Saints,NO,DST,17.0,118.0,118.0,6.94,6.9,45.0,10.0
2026.0,10,61aa881865eac33d0656a134896c4a29,Chicago Bears,CHI,DST,17.0,115.0,115.0,6.76,6.8,35.0,23.0
2026.0,10,b4c46b0fdbb96fb552c27bb4980ff004,Los Angeles Chargers,LAC,DST,17.0,111.0,111.0,6.53,6.5,45.0,19.0
2026.0,10,548c2523fa9fb1c90893ca8a56d023d6,Buffalo Bills,BUF,DST,17.0,110.0,110.0,6.47,6.5,36.0,13.0
2026.0,10,b9e367d75ca1cfc7a0a53d2db9fb2b6a,Carolina Panthers,CAR,DST,17.0,103.0,103.0,6.06,6.1,30.0,15.0
2026.0,10,df6d40c6a311d99213ac27f88ddc87c8,Indianapolis Colts,IND,DST,17.0,99.0,99.0,5.82,5.8,39.0,14.0
2026.0,10,165eb94a83829ef011e2505c58875b03,Tampa Bay Buccaneers,TB,DST,17.0,99.0,99.0,5.82,5.8,37.0,13.0
2026.0,10,546482590765b5b945a18f243c43cb40,Baltimore Ravens,BAL,DST,17.0,97.0,97.0,5.71,5.7,30.0,11.0
2026.0,10,cde94d9d0bbee255cb7bb769a8b08fed,Detroit Lions,DET,DST,17.0,97.0,97.0,5.71,5.7,49.0,13.0
2026.0,10,ade77d1b7bafd6262f236ed59a2d997b,Miami Dolphins,MIA,DST,17.0,95.0,95.0,5.59,5.6,39.0,9.0
2026.0,10,31dbf5eff5a8fa4cfebfba1a6e4a4017,Kansas City Chiefs,KC,DST,17.0,92.0,92.0,5.41,5.4,35.0,10.0
2026.0,10,b4f9759352f893941bc644d0ee4c6b72,Tennessee Titans,TEN,DST,17.0,87.0,87.0,5.12,5.1,42.0,6.0
2026.0,10,abd552788cb468bb35a0083efacca942,Green Bay Packers,GB,DST,17.0,79.0,79.0,4.65,4.6,36.0,7.0
2026.0,10,ba8d320581e53e4a8e7d72eb95cbe923,Cincinnati Bengals,CIN,DST,17.0,79.0,79.0,4.65,4.6,35.0,13.0
2026.0,10,4d636a30633ce46864ce3ce521345e14,San Francisco 49ers,SF,DST,17.0,78.0,78.0,4.59,4.6,20.0,6.0
2026.0,10,acb6bc2624504fa93b9d4416d9818a11,Arizona Cardinals,ARI,DST,17.0,77.0,77.0,4.53,4.5,30.0,10.0
2026.0,10,fe44f1beffaf390b91b614131cffb8e4,New York Giants,NYG,DST,17.0,77.0,77.0,4.53,4.5,39.0,9.0
2026.0,10,5607536a364bd6a76d1228dbc1f9f7cc,Washington Commanders,WAS,DST,17.0,76.0,76.0,4.47,4.5,42.0,8.0
2026.0,10,84d10fc9ab00beaab090ab2ddf54b782,Las Vegas Raiders,LV,DST,17.0,75.0,75.0,4.41,4.4,37.0,8.0
2026.0,10,e9d7b4c6e0c15dce052d9831f6fb0d92,Dallas Cowboys,DAL,DST,17.0,59.0,59.0,3.47,3.5,35.0,6.0
2026.0,10,36625a19100d319b782802299ceb1545,New York Jets,NYJ,DST,17.0,47.0,47.0,2.76,2.8,26.0,0.0
2026.0,9,60ff619a89c2ef31208acc9f4cad44ab,Seattle Seahawks,SEA,DST,17.0,179.0,179.0,10.53,10.5,47.0,18.0
2026.0,9,2c3d40342b0dbea4f36933c62c80045f,Houston Texans,HOU,DST,17.0,164.0,164.0,9.65,9.6,47.0,19.0
2026.0,9,097f36052d6b851a0105d3a6fcb79abb,Jacksonville Jaguars,JAC,DST,17.0,144.0,144.0,8.47,8.5,32.0,22.0
2026.0,9,0499751af48de6ddfad7499e80a63c7c,Denver Broncos,DEN,DST,17.0,143.0,143.0,8.41,8.4,68.0,10.0
2026.0,9,013f05e988ed8b195de670a33d5e7802,Los Angeles Rams,LAR,DST,17.0,136.0,136.0,8.0,8.0,47.0,16.0
2026.0,9,2ebc2316ebcfcf3929a3871d857f3dc4,Minnesota Vikings,MIN,DST,17.0,136.0,136.0,8.0,8.0,49.0,8.0
2026.0,9,5902babb5950641cc3f1f01ce4be54ad,Philadelphia Eagles,PHI,DST,17.0,135.0,135.0,7.94,7.9,42.0,12.0
2026.0,9,3b45d5d19b2dc000c356a173becd7e88,Cleveland Browns,CLE,DST,17.0,133.0,133.0,7.82,7.8,53.0,11.0
2026.0,9,e5503c0c96df1547663b0fcc1cb146e1,Pittsburgh Steelers,PIT,DST,17.0,130.0,130.0,7.65,7.6,48.0,15.0
2026.0,9,b263234e5bb65163a514706b6345fadc,New England Patriots,NE,DST,17.0,127.0,127.0,7.47,7.5,35.0,10.0
2026.0,9,88dea9315e92b7a30ed88ea8ac35dfe5,Atlanta Falcons,ATL,DST,17.0,122.0,122.0,7.18,7.2,57.0,16.0
2026.0,9,ce9ad040d50b09a96e1a02f00df062fd,New Orleans Saints,NO,DST,17.0,118.0,118.0,6.94,6.9,45.0,10.0
2026.0,9,61aa881865eac33d0656a134896c4a29,Chicago Bears,CHI,DST,17.0,115.0,115.0,6.76,6.8,35.0,23.0
2026.0,9,b4c46b0fdbb96fb552c27bb4980ff004,Los Angeles Chargers,LAC,DST,17.0,111.0,111.0,6.53,6.5,45.0,19.0
2026.0,9,548c2523fa9fb1c90893ca8a56d023d6,Buffalo Bills,BUF,DST,17.0,110.0,110.0,6.47,6.5,36.0,13.0
2026.0,9,b9e367d75ca1cfc7a0a53d2db9fb2b6a,Carolina Panthers,CAR,DST,17.0,103.0,103.0,6.06,6.1,30.0,15.0
2026.0,9,df6d40c6a311d99213ac27f88ddc87c8,Indianapolis Colts,IND,DST,17.0,99.0,99.0,5.82,5.8,39.0,14.0
2026.0,9,165eb94a83829ef011e2505c58875b03,Tampa Bay Buccaneers,TB,DST,17.0,99.0,99.0,5.82,5.8,37.0,13.0
2026.0,9,546482590765b5b945a18f243c43cb40,Baltimore Ravens,BAL,DST,17.0,97.0,97.0,5.71,5.7,30.0,11.0
2026.0,9,cde94d9d0bbee255cb7bb769a8b08fed,Detroit Lions,DET,DST,17.0,97.0,97.0,5.71,5.7,49.0,13.0
2026.0,9,ade77d1b7bafd6262f236ed59a2d997b,Miami Dolphins,MIA,DST,17.0,95.0,95.0,5.59,5.6,39.0,9.0
2026.0,9,31dbf5eff5a8fa4cfebfba1a6e4a4017,Kansas City Chiefs,KC,DST,17.0,92.0,92.0,5.41,5.4,35.0,10.0
2026.0,9,b4f9759352f893941bc644d0ee4c6b72,Tennessee Titans,TEN,DST,17.0,87.0,87.0,5.12,5.1,42.0,6.0
2026.0,9,abd552788cb468bb35a0083efacca942,Green Bay Packers,GB,DST,17.0,79.0,79.0,4.65,4.6,36.0,7.0
2026.0,9,ba8d320581e53e4a8e7d72eb95cbe923,Cincinnati Bengals,CIN,DST,17.0,79.0,79.0,4.65,4.6,35.0,13.0
2026.0,9,4d636a30633ce46864ce3ce521345e14,San Francisco 49ers,SF,DST,17.0,78.0,78.0,4.59,4.6,20.0,6.0
2026.0,9,acb6bc2624504fa93b9d4416d9818a11,Arizona Cardinals,ARI,DST,17.0,77.0,77.0,4.53,4.5,30.0,10.0
2026.0,9,fe44f1beffaf390b91b614131cffb8e4,New York Giants,NYG,DST,17.0,77.0,77.0,4.53,4.5,39.0,9.0
2026.0,9,5607536a364bd6a76d1228dbc1f9f7cc,Washington Commanders,WAS,DST,17.0,76.0,76.0,4.47,4.5,42.0,8.0
2026.0,9,84d10fc9ab00beaab090ab2ddf54b782,Las Vegas Raiders,LV,DST,17.0,75.0,75.0,4.41,4.4,37.0,8.0
2026.0,9,e9d7b4c6e0c15dce052d9831f6fb0d92,Dallas Cowboys,DAL,DST,17.0,59.0,59.0,3.47,3.5,35.0,6.0
2026.0,9,36625a19100d319b782802299ceb1545,New York Jets,NYJ,DST,17.0,47.0,47.0,2.76,2.8,26.0,0.0
2026.0,8,60ff619a89c2ef31208acc9f4cad44ab,Seattle Seahawks,SEA,DST,17.0,179.0,179.0,10.53,10.5,47.0,18.0
2026.0,8,2c3d40342b0dbea4f36933c62c80045f,Houston Texans,HOU,DST,17.0,164.0,164.0,9.65,9.6,47.0,19.0
2026.0,8,097f36052d6b851a0105d3a6fcb79abb,Jacksonville Jaguars,JAC,DST,17.0,144.0,144.0,8.47,8.5,32.0,22.0
2026.0,8,0499751af48de6ddfad7499e80a63c7c,Denver Broncos,DEN,DST,17.0,143.0,143.0,8.41,8.4,68.0,10.0
2026.0,8,013f05e988ed8b195de670a33d5e7802,Los Angeles Rams,LAR,DST,17.0,136.0,136.0,8.0,8.0,47.0,16.0
2026.0,8,2ebc2316ebcfcf3929a3871d857f3dc4,Minnesota Vikings,MIN,DST,17.0,136.0,136.0,8.0,8.0,49.0,8.0
2026.0,8,5902babb5950641cc3f1f01ce4be54ad,Philadelphia Eagles,PHI,DST,17.0,135.0,135.0,7.94,7.9,42.0,12.0
2026.0,8,3b45d5d19b2dc000c356a173becd7e88,Cleveland Browns,CLE,DST,17.0,133.0,133.0,7.82,7.8,53.0,11.0
2026.0,8,e5503c0c96df1547663b0fcc1cb146e1,Pittsburgh Steelers,PIT,DST,17.0,130.0,130.0,7.65,7.6,48.0,15.0
2026.0,8,b263234e5bb65163a514706b6345fadc,New England Patriots,NE,DST,17.0,127.0,127.0,7.47,7.5,35.0,10.0
2026.0,8,88dea9315e92b7a30ed88ea8ac35dfe5,Atlanta Falcons,ATL,DST,17.0,122.0,122.0,7.18,7.2,57.0,16.0
2026.0,8,ce9ad040d50b09a96e1a02f00df062fd,New Orleans Saints,NO,DST,17.0,118.0,118.0,6.94,6.9,45.0,10.0
2026.0,8,61aa881865eac33d0656a134896c4a29,Chicago Bears,CHI,DST,17.0,115.0,115.0,6.76,6.8,35.0,23.0
2026.0,8,b4c46b0fdbb96fb552c27bb4980ff004,Los Angeles Chargers,LAC,DST,17.0,111.0,111.0,6.53,6.5,45.0,19.0
2026.0,8,548c2523fa9fb1c90893ca8a56d023d6,Buffalo Bills,BUF,DST,17.0,110.0,110.0,6.47,6.5,36.0,13.0
2026.0,8,b9e367d75ca1cfc7a0a53d2db9fb2b6a,Carolina Panthers,CAR,DST,17.0,103.0,103.0,6.06,6.1,30.0,15.0
2026.0,8,165eb94a83829ef011e2505c58875b03,Tampa Bay Buccaneers,TB,DST,17.0,99.0,99.0,5.82,5.8,37.0,13.0
2026.0,8,df6d40c6a311d99213ac27f88ddc87c8,Indianapolis Colts,IND,DST,17.0,99.0,99.0,5.82,5.8,39.0,14.0
2026.0,8,546482590765b5b945a18f243c43cb40,Baltimore Ravens,BAL,DST,17.0,97.0,97.0,5.71,5.7,30.0,11.0
2026.0,8,cde94d9d0bbee255cb7bb769a8b08fed,Detroit Lions,DET,DST,17.0,97.0,97.0,5.71,5.7,49.0,13.0
2026.0,8,ade77d1b7bafd6262f236ed59a2d997b,Miami Dolphins,MIA,DST,17.0,95.0,95.0,5.59,5.6,39.0,9.0
2026.0,8,31dbf5eff5a8fa4cfebfba1a6e4a4017,Kansas City Chiefs,KC,DST,17.0,92.0,92.0,5.41,5.4,35.0,10.0
2026.0,8,b4f9759352f893941bc644d0ee4c6b72,Tennessee Titans,TEN,DST,17.0,87.0,87.0,5.12,5.1,42.0,6.0
2026.0,8,ba8d320581e53e4a8e7d72eb95cbe923,Cincinnati Bengals,CIN,DST,17.0,79.0,79.0,4.65,4.6,35.0,13.0
2026.0,8,abd552788cb468bb35a0083efacca942,Green Bay Packers,GB,DST,17.0,79.0,79.0,4.65,4.6,36.0,7.0
2026.0,8,4d636a30633ce46864ce3ce521345e14,San Francisco 49ers,SF,DST,17.0,78.0,78.0,4.59,4.6,20.0,6.0
2026.0,8,fe44f1beffaf390b91b614131cffb8e4,New York Giants,NYG,DST,17.0,77.0,77.0,4.53,4.5,39.0,9.0
2026.0,8,acb6bc2624504fa93b9d4416d9818a11,Arizona Cardinals,ARI,DST,17.0,77.0,77.0,4.53,4.5,30.0,10.0
2026.0,8,5607536a364bd6a76d1228dbc1f9f7cc,Washington Commanders,WAS,DST,17.0,76.0,76.0,4.47,4.5,42.0,8.0
2026.0,8,84d10fc9ab00beaab090ab2ddf54b782,Las Vegas Raiders,LV,DST,17.0,75.0,75.0,4.41,4.4,37.0,8.0
2026.0,8,e9d7b4c6e0c15dce052d9831f6fb0d92,Dallas Cowboys,DAL,DST,17.0,59.0,59.0,3.47,3.5,35.0,6.0
2026.0,8,36625a19100d319b782802299ceb1545,New York Jets,NYJ,DST,17.0,47.0,47.0,2.76,2.8,26.0,0.0
2026.0,7,60ff619a89c2ef31208acc9f4cad44ab,Seattle Seahawks,SEA,DST,17.0,179.0,179.0,10.53,10.5,47.0,18.0
2026.0,7,2c3d40342b0dbea4f36933c62c80045f,Houston Texans,HOU,DST,17.0,164.0,164.0,9.65,9.6,47.0,19.0
2026.0,7,097f36052d6b851a0105d3a6fcb79abb,Jacksonville Jaguars,JAC,DST,17.0,144.0,144.0,8.47,8.5,32.0,22.0
2026.0,7,0499751af48de6ddfad7499e80a63c7c,Denver Broncos,DEN,DST,17.0,143.0,143.0,8.41,8.4,68.0,10.0
2026.0,7,013f05e988ed8b195de670a33d5e7802,Los Angeles Rams,LAR,DST,17.0,136.0,136.0,8.0,8.0,47.0,16.0
2026.0,7,2ebc2316ebcfcf3929a3871d857f3dc4,Minnesota Vikings,MIN,DST,17.0,136.0,136.0,8.0,8.0,49.0,8.0
2026.0,7,5902babb5950641cc3f1f01ce4be54ad,Philadelphia Eagles,PHI,DST,17.0,135.0,135.0,7.94,7.9,42.0,12.0
2026.0,7,3b45d5d19b2dc000c356a173becd7e88,Cleveland Browns,CLE,DST,17.0,133.0,133.0,7.82,7.8,53.0,11.0
2026.0,7,e5503c0c96df1547663b0fcc1cb146e1,Pittsburgh Steelers,PIT,DST,17.0,130.0,130.0,7.65,7.6,48.0,15.0
2026.0,7,b263234e5bb65163a514706b6345fadc,New England Patriots,NE,DST,17.0,127.0,127.0,7.47,7.5,35.0,10.0
2026.0,7,88dea9315e92b7a30ed88ea8ac35dfe5,Atlanta Falcons,ATL,DST,17.0,122.0,122.0,7.18,7.2,57.0,16.0
2026.0,7,ce9ad040d50b09a96e1a02f00df062fd,New Orleans Saints,NO,DST,17.0,118.0,118.0,6.94,6.9,45.0,10.0
2026.0,7,61aa881865eac33d0656a134896c4a29,Chicago Bears,CHI,DST,17.0,115.0,115.0,6.76,6.8,35.0,23.0
2026.0,7,b4c46b0fdbb96fb552c27bb4980ff004,Los Angeles Chargers,LAC,DST,17.0,111.0,111.0,6.53,6.5,45.0,19.0
2026.0,7,548c2523fa9fb1c90893ca8a56d023d6,Buffalo Bills,BUF,DST,17.0,110.0,110.0,6.47,6.5,36.0,13.0
2026.0,7,b9e367d75ca1cfc7a0a53d2db9fb2b6a,Carolina Panthers,CAR,DST,17.0,103.0,103.0,6.06,6.1,30.0,15.0
2026.0,7,df6d40c6a311d99213ac27f88ddc87c8,Indianapolis Colts,IND,DST,17.0,99.0,99.0,5.82,5.8,39.0,14.0
2026.0,7,165eb94a83829ef011e2505c58875b03,Tampa Bay Buccaneers,TB,DST,17.0,99.0,99.0,5.82,5.8,37.0,13.0
2026.0,7,cde94d9d0bbee255cb7bb769a8b08fed,Detroit Lions,DET,DST,17.0,97.0,97.0,5.71,5.7,49.0,13.0
2026.0,7,546482590765b5b945a18f243c43cb40,Baltimore Ravens,BAL,DST,17.0,97.0,97.0,5.71,5.7,30.0,11.0
2026.0,7,ade77d1b7bafd6262f236ed59a2d997b,Miami Dolphins,MIA,DST,17.0,95.0,95.0,5.59,5.6,39.0,9.0
2026.0,7,31dbf5eff5a8fa4cfebfba1a6e4a4017,Kansas City Chiefs,KC,DST,17.0,92.0,92.0,5.41,5.4,35.0,10.0
2026.0,7,b4f9759352f893941bc644d0ee4c6b72,Tennessee Titans,TEN,DST,17.0,87.0,87.0,5.12,5.1,42.0,6.0
2026.0,7,abd552788cb468bb35a0083efacca942,Green Bay Packers,GB,DST,17.0,79.0,79.0,4.65,4.6,36.0,7.0
2026.0,7,ba8d320581e53e4a8e7d72eb95cbe923,Cincinnati Bengals,CIN,DST,17.0,79.0,79.0,4.65,4.6,35.0,13.0
