year,player_id,player_name,team,position,games_played,fpts,fpts_ppr,fpts_per_game,fpts_ppr_per_game,yds,td
2021.0,b5fed1f066a2dcd03f16e11f6ceb6d57,Cairo Santos,CHI,K,17.0,116.0,116.0,6.82,6.8,26.0,30.0
2021.0,ecb5c94370b1e964cc3359cdc95ab791,Jason Sanders,NYG,K,17.0,115.0,115.0,6.76,6.8,23.0,31.0
2021.0,07e81ea254284e72dca86bb926982c8d,Robbie Gould,FA,K,13.0,112.0,112.0,8.62,8.6,20.0,23.0
2021.0,5741016e52b58d0d13a65b5af0069534,Jason Myers,SEA,K,17.0,104.0,104.0,6.12,6.1,17.0,23.0
2021.0,a2b3facb46c41621a0125388798d71bb,Michael Badgley,FA,K,13.0,102.0,102.0,7.85,7.8,18.0,22.0
2021.0,f65cf51ab183237c52657984188fc47a,Joey Slye,TEN,K,12.0,100.0,100.0,8.33,8.3,23.0,25.0
2021.0,bdb4595b9992a2d91e764448286180fe,Zane Gonzalez,MIA,K,12.0,98.0,98.0,8.17,8.2,20.0,22.0
2021.0,a042dc9a59f9da813afec02ae40cfe6c,Chase McLaughlin,TB,K,16.0,93.0,93.0,5.81,5.8,15.0,21.0
2021.0,bd28111992a581b48c01cd201ce51545,Matthew Wright,FA,K,14.0,87.0,87.0,6.21,6.2,21.0,24.0
2021.0,c256a8277a46add96f771cf9f37555bd,Ka'imi Fairbairn,HOU,K,13.0,68.0,68.0,5.23,5.2,15.0,19.0
2021.0,1e6d1c609c47698dc6b4bc138be7e70d,Brett Maher,FA,K,8.0,62.0,62.0,7.75,7.8,16.0,18.0
2021.0,4ccecad039a7e6fe847d6679fea045ce,Riley Patterson,MIA,K,7.0,59.0,59.0,8.43,8.4,13.0,14.0
2021.0,f1ad476cc033118d66d3d1e470fb3cc6,Matt Ammendola,FA,K,11.0,55.0,55.0,5.0,5.0,13.0,19.0
2021.0,b2b710b3e68b41276de10216abfc6dc8,Rodrigo Blankenship,FA,K,5.0,45.0,45.0,9.0,9.0,11.0,14.0
2021.0,0343a83e95f8b5cf3fcedd3d1f2f028c,Brian Johnson,FA,K,8.0,42.0,42.0,5.25,5.3,10.0,10.0
2021.0,1b66f1b107c7d717a270ed08d6c96614,Austin Seibert,FA,K,6.0,42.0,42.0,7.0,7.0,10.0,12.0
2021.0,e04adf7d0fd59ec6fd062fde3e8b6fad,Eddy Pineiro,SF,K,5.0,38.0,38.0,7.6,7.6,8.0,8.0
2021.0,b3e3daa3040e9d400aeb309915839bf9,Tristan Vizcaino,FA,K,6.0,29.0,29.0,4.83,4.8,6.0,7.0
2021.0,91946accefb519bb5e3b941734aa9c09,Aldrick Rosas,FA,K,5.0,22.0,22.0,4.4,4.4,2.0,5.0
2021.0,018831e6aec7f3fbb88946c757d2f864,Lirim Hajrullahu,FA,K,4.0,20.0,20.0,5.0,5.0,4.0,5.0
2021.0,f6ee2be98e175d047f74ff542e01ec90,Ryan Santoso,FA,K,4.0,18.0,18.0,4.5,4.5,4.0,5.0
2021.0,9572ee99271392b377dd0483edf8610e,Elliott Fry,FA,K,3.0,17.0,17.0,5.67,5.7,4.0,5.0
2021.0,d2be0d239e8ceca9b25cb54d2159b4a4,Dominik Eberle,FA,K,1.0,13.0,13.0,13.0,13.0,2.0,3.0
2021.0,b5d66fee460d6d08632292d338c982ab,Chris Blewitt,FA,K,2.0,11.0,11.0,5.5,5.5,2.0,5.0
2021.0,c49bdb7402e92746698ed35eba156779,Josh Lambo,FA,K,3.0,5.0,5.0,1.67,1.7,0.0,3.0
2021.0,78d438256885ccf6edd8ef41c5b25617,Chris Naggar,FA,K,1.0,4.0,4.0,4.0,4.0,1.0,1.0
2021.0,87a9b41db38ba9ddd31986f6d14fbf2a,Cody Parkey,FA,K,1.0,3.0,3.0,3.0,3.0,0.0,0.0
2021.0,189543609336162021c6de1d1191b502,JJ Molson,FA,K,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,b5603399804eb1c80c275aee4fcc0a83,Cameron Nizialek,FA,K,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,9d0f1fa75b784a85af828bc983ac39ce,Alex Kessman,FA,K,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,978a0e98a293aa86c4a186dc4f643751,Ty Long,FA,K,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,ecb5c94370b1e964cc3359cdc95ab791,Jason Sanders,NYG,K,16.0,172.0,172.0,10.75,10.8,36.0,39.0
2020.0,431aadba792cdf98299bb1b88da6c172,Younghoe Koo,FA,K,15.0,168.0,168.0,11.2,11.2,37.0,39.0
2020.0,88f1743321f6a6b606285539a73eade9,Tyler Bass,BUF,K,16.0,157.0,157.0,9.81,9.8,28.0,34.0
2020.0,85b7b13e233d71a71f771b284d83332c,Daniel Carlson,LV,K,16.0,155.0,155.0,9.69,9.7,33.0,35.0
2020.0,1955e5386ec18ae60916ef7fa1485649,Greg Zuerlein,FA,K,16.0,153.0,153.0,9.56,9.6,34.0,41.0
2020.0,b2b710b3e68b41276de10216abfc6dc8,Rodrigo Blankenship,FA,K,16.0,150.0,150.0,9.38,9.4,32.0,37.0
2020.0,94e84dfd12167285a496d27d858f98fb,Justin Tucker,FA,K,16.0,145.0,145.0,9.06,9.1,26.0,29.0
2020.0,bb30f464f105ca9310726e9dbfa7713c,Ryan Succop,FA,K,16.0,145.0,145.0,9.06,9.1,28.0,31.0
2020.0,b5fed1f066a2dcd03f16e11f6ceb6d57,Cairo Santos,CHI,K,16.0,139.0,139.0,8.69,8.7,30.0,32.0
2020.0,5741016e52b58d0d13a65b5af0069534,Jason Myers,SEA,K,16.0,138.0,138.0,8.62,8.6,24.0,24.0
2020.0,46b7da0fc45129bc5d269c46c0451c7f,Brandon McManus,GB,K,15.0,136.0,136.0,9.07,9.1,28.0,34.0
2020.0,4e2d3c9822f5a67fcef8dd3fe1e1099d,Wil Lutz,DEN,K,16.0,135.0,135.0,8.44,8.4,23.0,28.0
2020.0,6e088e88caf9bc73a8f6a7ef195e8681,Harrison Butker,KC,K,16.0,134.0,134.0,8.38,8.4,25.0,27.0
2020.0,384f26243368a48a6d8b8a8bd15d1207,Graham Gano,NYG,K,16.0,133.0,133.0,8.31,8.3,31.0,32.0
2020.0,c256a8277a46add96f771cf9f37555bd,Ka'imi Fairbairn,HOU,K,16.0,132.0,132.0,8.25,8.3,27.0,31.0
2020.0,f65cf51ab183237c52657984188fc47a,Joey Slye,TEN,K,16.0,129.0,129.0,8.06,8.1,29.0,36.0
2020.0,9ec642328e5d80f8ac4953ef0bbf5354,Dustin Hopkins,FA,K,16.0,128.0,128.0,8.0,8.0,27.0,34.0
2020.0,322e5a1757e21d4c7d86be90d6b9c4af,Nick Folk,ATL,K,16.0,123.0,123.0,7.69,7.7,26.0,28.0
2020.0,43caf6ab630759d8dc3769f9622a4c9b,Mason Crosby,FA,K,16.0,120.0,120.0,7.5,7.5,16.0,16.0
2020.0,a2b3facb46c41621a0125388798d71bb,Michael Badgley,FA,K,16.0,120.0,120.0,7.5,7.5,24.0,33.0
2020.0,7e98fed89b5acdc21e92498a3b50c85f,Stephen Gostkowski,FA,K,15.0,119.0,119.0,7.93,7.9,18.0,26.0
2020.0,547c9595674184ed1d7f629a013c98c3,Matt Prater,FA,K,16.0,117.0,117.0,7.31,7.3,21.0,28.0
2020.0,87a9b41db38ba9ddd31986f6d14fbf2a,Cody Parkey,FA,K,15.0,110.0,110.0,7.33,7.3,19.0,22.0
2020.0,07e81ea254284e72dca86bb926982c8d,Robbie Gould,FA,K,15.0,106.0,106.0,7.07,7.1,19.0,23.0
2020.0,0977fec5de0efab112de0c2089ef7a30,Chris Boswell,PIT,K,13.0,100.0,100.0,7.69,7.7,19.0,20.0
2020.0,ba86bd5d6668bcbec9fa885d1316bdd2,Randy Bullock,FA,K,12.0,100.0,100.0,8.33,8.3,21.0,26.0
2020.0,bdb4595b9992a2d91e764448286180fe,Zane Gonzalez,MIA,K,12.0,98.0,98.0,8.17,8.2,16.0,22.0
2020.0,9342043f8589d9fa4a9368242d2e9a96,Dan Bailey,FA,K,16.0,90.0,90.0,5.62,5.6,15.0,22.0
2020.0,2989302d397b7a68e7fb36a3191fac80,Jake Elliott,PHI,K,16.0,75.0,75.0,4.69,4.7,14.0,19.0
2020.0,858c9654e8ddbd76e9cc965dc20c0c3a,Matt Gay,LV,K,7.0,66.0,66.0,9.43,9.4,14.0,16.0
2020.0,dbed0271c2729ad0d0a177983b27817c,Sam Sloman,FA,K,8.0,55.0,55.0,6.88,6.9,10.0,13.0
2020.0,91fe5f4edc816bfaf840d56af56bdb05,Sam Ficken,FA,K,9.0,54.0,54.0,6.0,6.0,13.0,15.0
2020.0,91946accefb519bb5e3b941734aa9c09,Aldrick Rosas,FA,K,6.0,39.0,39.0,6.5,6.5,8.0,11.0
2020.0,3cd4c530f77b5a17fb101b263587c976,Sergio Castillo,FA,K,6.0,36.0,36.0,6.0,6.0,8.0,13.0
2020.0,b84e172f2bc73be4cbe5b31d485868ac,Mike Nugent,FA,K,4.0,30.0,30.0,7.5,7.5,7.0,8.0
2020.0,c49bdb7402e92746698ed35eba156779,Josh Lambo,FA,K,4.0,28.0,28.0,7.0,7.0,5.0,5.0
2020.0,1b66f1b107c7d717a270ed08d6c96614,Austin Seibert,FA,K,5.0,27.0,27.0,5.4,5.4,6.0,9.0
2020.0,bd28111992a581b48c01cd201ce51545,Matthew Wright,FA,K,3.0,21.0,21.0,7.0,7.0,4.0,4.0
2020.0,a042dc9a59f9da813afec02ae40cfe6c,Chase McLaughlin,TB,K,4.0,20.0,20.0,5.0,5.0,4.0,5.0
2020.0,b3e3daa3040e9d400aeb309915839bf9,Tristan Vizcaino,FA,K,1.0,12.0,12.0,12.0,12.0,3.0,3.0
2020.0,87fa868d10329243bb6e3604ce39b019,Kai Forbath,FA,K,2.0,10.0,10.0,5.0,5.0,2.0,3.0
2020.0,9572ee99271392b377dd0483edf8610e,Elliott Fry,FA,K,1.0,4.0,4.0,4.0,4.0,1.0,1.0
2020.0,bd4243a0a6c20a380db4e70d95003eb3,Jonathan Brown,FA,K,1.0,4.0,4.0,4.0,4.0,1.0,2.0
2020.0,a761ca1a47084026f8f2cef9a52c217d,Stephen Hauschka,FA,K,1.0,2.0,2.0,2.0,2.0,0.0,2.0
2020.0,f753a463672e9e8880717fcd1f8c3e57,Brandon Wright,FA,K,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2020.0,ccfcd95754674223725afc5487996b28,Taylor Russolino,FA,K,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2020.0,978a0e98a293aa86c4a186dc4f643751,Ty Long,FA,K,16.0,-2.8,-2.8,-0.18,-0.2,0.0,0.0
