year,player_id,player_name,team,position,games_played,fpts,fpts_ppr,fpts_per_game,fpts_ppr_per_game,yds,td
2020.0,7620063f9e653feb0ebe62a9b33b18cf,Bruce Miller,FA,TE,8.0,0.19999999999999996,1.2,0.02,0.2,2.0,0.0
2020.0,3b8c47115177d49da3429fa29234f3f7,Antonio Gandy-Golden,FA,TE,6.0,-1.0,0.0,-0.17,0.0,3.0,0.0
2020.0,1a7f0b0eb30760a11b475326ffbb42ae,Andrew Beck,NYJ,TE,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,3c4ebcbb74b6562b4897874833e8388d,Rashod Berry,FA,TE,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,5256ad70e9d618814b705f229045df91,Jake Bargas,FA,TE,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,69d75ee5dec17174cbbec1ca8fc934f2,Tyler Davis,FA,TE,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,833e65f09b2a9567667c06f15a81dd05,Tommy Stevens,FA,TE,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,96b527ac3059ab60080a1e8fcb3b3fb4,Jordan Matthews,FA,TE,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,097f6aa917ec0332131e3bdc11c8a9d1,Clark Harris,FA,TE,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,22c867e4a3f9effd114c74b7dbbbb61c,Sean McKeon,IND,TE,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,aff57ab66e5298ca5c07a5cf7973f465,Kevin Rader,FA,TE,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,909e6fdc144854bf6809b302bcf1517d,Sean Culkin,FA,TE,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,6ca8c747d79716c69a73d55ab91b6d03,Evan Baylis,FA,TE,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,c9a400c67f1c35c01e606cecb63b7768,Ricky Seals-Jones,FA,TE,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,0c0d30b551890e05c807e9cd5c51d7cc,Taysom Hill,FA,TE,16.0,-8.0,0.0,-0.5,0.0,98.0,1.0
2020.0,9b09fad65ba7f2d5220f2dddaa762ae6,Chris Myarick,FA,TE,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,bf66dc2cf31248203ef5367641dfc38c,Brycen Hopkins,FA,TE,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,c64b609a06ce5e014283a12f4bdfe372,Lawrence Cager,WAS,TE,2.0,-2.0,0.0,-1.0,0.0,35.0,0.0
2020.0,cae9fed5bb00771d7ca4067e2c39de2d,Noah Togiai,FA,TE,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,97fefeabb7358fa1c3158e45895945c9,Stephen Sullivan,FA,TE,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,0c94b27aac94a9389757b77a848bb4c9,Matt Sokol,FA,TE,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,1becd1d4f79763d47b7c0dfd0695975f,Caleb Wilson,FA,TE,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,2b53fa09f9e22d2d8266e5e368abdf11,Farrod Green,FA,TE,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,1a358da62d9d80796bef44a17cfd7f3e,Daniel Helm,FA,TE,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,18fd61a0b1532af48df01706bca087d1,Hakeem Butler,FA,TE,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,98205326fe6297dc154640ea064dca3f,N'Keal Harry,FA,TE,14.0,-33.0,0.0,-2.36,0.0,309.0,2.0
2020.0,31b4f78da370a5664286e8cdf5880c3c,Zach Gentry,FA,TE,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,449a1505a0bcefa93c4ccbb04b4b82d1,Nate Becker,FA,TE,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,fad0196de38bdd585562ec58964555b5,Hale Hentges,FA,TE,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,623244a28875c7a9a911ac64a0ffb92b,Eric Tomlinson,FA,TE,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,129e4a972183227c07cee650042e1181,Kyle Nelson,FA,TE,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,a7581a27e73640aaf91b7be48fd2b550,Mason Schreck,FA,TE,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,c516eb2fa6bbdb64376ede2ab5bda79f,Zach Wood,NO,TE,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,13dfe6fe812e91095549000eda25b8d5,J.P. Holtz,FA,TE,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,c0e10ff46b71866895e9e28c0361a807,Antony Auclair,FA,TE,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,6759781b1dabd400c0e5d9ee53055121,Garrett Griffin,FA,TE,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,f13880fa96560fca262a3afd1c0c1067,Tyler Ott,WAS,TE,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,8679277d47e7b1c7f961f51feed71fd0,Seth DeValve,FA,TE,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,a6e14a8168ceaa8ef1ead5501baca549,Andrew DePaola,MIN,TE,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,498bdea07b4e6d5af2c0b58fb1a6ad53,Patrick Scales,FA,TE,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,9e555a7d270b76d753de9abff595b0b4,James Winchester,KC,TE,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,93da4aa53add671f69d5d06833ebb78d,Beau Brinkley,FA,TE,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.0,811fe97f6eaa17763a70d1b9ff8cc649,Ross Travis,FA,TE,1.0,0.0,0.0,0.0,0.0,0.0,0.0
